Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1174655,-,-,-,-11.59,-76.14,-5,4120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2001,3,20,14,30,128,918,3,0.129,0.4,65.08,12,640
2001,3,20,15,30,215,18,3,0.129,0.30000000000000004,75.45,10,640
2001,3,20,16,30,146,510,3,0.129,0.30000000000000004,86.13,8,640
2001,3,20,17,30,65,18,3,0.129,0.4,97.65,6,640
2001,3,20,18,30,0,0,3,0.129,0.5,95.46000000000001,5,640
2001,3,20,19,30,0,0,2,0.129,0.4,100,5,640
2001,3,20,20,30,0,0,2,0.129,0.4,99.93,5,640
2001,3,20,21,30,0,0,2,0.129,0.7000000000000001,99.27,5,640
2001,3,20,22,30,0,0,2,0.129,1.2000000000000002,98.97,5,640
2001,3,20,23,30,0,0,2,0.129,1.5,97.61,4,640
2001,3,21,0,30,0,0,2,0.129,1.4000000000000001,100,4,640
2001,3,21,1,30,0,0,2,0.129,1.2000000000000002,100,4,640
2001,3,21,2,30,0,0,1,0.129,1.2000000000000002,99.14,4,640
2001,3,21,3,30,0,0,1,0.129,1.2000000000000002,97.87,4,640
2001,3,21,4,30,0,0,1,0.129,1.2000000000000002,96.59,4,640
2001,3,21,5,30,0,0,1,0.129,1.4000000000000001,95.18,4,640
2001,3,21,6,30,2,0,1,0.129,1.9000000000000001,88.86,5,640
2001,3,21,7,30,43,0,1,0.129,2.1,69.37,8,640
2001,3,21,8,30,235,36,1,0.129,2,56.34,11,650
2001,3,21,9,30,283,23,1,0.129,1.7000000000000002,48,14,640
2001,3,21,10,30,351,25,1,0.129,1.4000000000000001,44.96,15,640
2001,3,21,11,30,570,149,1,0.129,1.2000000000000002,42.81,15,640
2001,3,21,12,30,446,31,2,0.129,1,47.83,14,640
2001,3,21,13,30,513,84,2,0.129,1,57.57,13,640
2001,3,21,14,30,436,357,3,0.129,1,63.78,12,640
2001,3,21,15,30,273,35,3,0.129,1,69.4,11,640
2001,3,21,16,30,196,210,3,0.129,1,80.34,9,640
2001,3,21,17,30,77,138,3,0.129,1,86.72,7,640
2001,3,21,18,30,0,0,3,0.129,1.1,92.84,6,640
2001,3,21,19,30,0,0,3,0.128,1.2000000000000002,91.66,6,640
2001,3,21,20,30,0,0,3,0.128,1.2000000000000002,91.17,6,640
2001,3,21,21,30,0,0,3,0.128,1.2000000000000002,97.89,6,640
2001,3,21,22,30,0,0,3,0.128,1.1,98.3,6,640
2001,3,21,23,30,0,0,2,0.128,1.1,100,5,640
2001,3,22,0,30,0,0,2,0.128,1,100,5,640
2001,3,22,1,30,0,0,2,0.128,0.9,100,5,640
2001,3,22,2,30,0,0,2,0.128,0.7000000000000001,100,5,640
2001,3,22,3,30,0,0,2,0.128,0.7000000000000001,100,4,640
2001,3,22,4,30,0,0,2,0.128,0.7000000000000001,100,4,640
2001,3,22,5,30,0,0,2,0.128,1,100,4,640
2001,3,22,6,30,18,0,2,0.128,1.4000000000000001,90.9,6,640
2001,3,22,7,30,74,696,1,0.128,1.4000000000000001,65.29,10,640
2001,3,22,8,30,169,13,1,0.128,1.2000000000000002,51.4,13,640
2001,3,22,9,30,392,87,1,0.128,1.1,44.62,15,640
2001,3,22,10,30,489,88,1,0.128,1,42.12,16,640
2001,3,22,11,30,307,22,1,0.128,0.8,40.52,16,640
2001,3,22,12,30,303,22,2,0.128,0.6000000000000001,45.17,15,640
2001,3,22,13,30,519,281,3,0.128,0.5,54.47,14,640
2001,3,22,14,30,454,194,3,0.128,0.30000000000000004,61.06,13,640
2001,3,22,15,30,279,39,4,0.128,0.30000000000000004,71.86,11,640
2001,3,22,16,30,157,23,4,0.128,0.4,83.55,9,640
2001,3,22,17,30,64,17,4,0.128,0.5,95,7,640
2001,3,22,18,30,0,0,3,0.128,0.6000000000000001,98.84,6,640
2001,3,22,19,30,0,0,3,0.128,0.5,97.5,5,640
2001,3,22,20,30,0,0,2,0.128,0.6000000000000001,100,5,640
2001,3,22,21,30,0,0,2,0.128,0.8,100,5,640
2001,3,22,22,30,0,0,2,0.128,1,100,5,640
2001,3,22,23,30,0,0,2,0.128,1.1,99.12,5,640
2001,3,23,0,30,0,0,2,0.128,1.1,97.99000000000001,4,640
2001,3,23,1,30,0,0,2,0.128,1,96.38,4,640
2001,3,23,2,30,0,0,2,0.128,0.8,95.26,4,640
2001,3,23,3,30,0,0,2,0.128,0.8,94.43,4,640
2001,3,23,4,30,0,0,2,0.128,0.7000000000000001,100,4,640
2001,3,23,5,30,0,0,2,0.128,0.9,100,4,640
2001,3,23,6,30,29,245,2,0.128,1.4000000000000001,87.14,6,640
2001,3,23,7,30,103,2,2,0.128,1.7000000000000002,76.16,8,640
2001,3,23,8,30,215,25,1,0.128,1.8,60.36,11,640
2001,3,23,9,30,184,16,1,0.128,1.8,47.37,13,640
2001,3,23,10,30,248,20,1,0.128,1.7000000000000002,44.2,14,640
2001,3,23,11,30,251,22,1,0.128,1.5,45.13,15,640
2001,3,23,12,30,249,22,2,0.128,1.1,50.57,14,640
2001,3,23,13,30,331,23,2,0.128,0.8,57.19,13,640
2001,3,23,14,30,452,164,3,0.128,0.6000000000000001,68.4,11,640
2001,3,23,15,30,319,296,3,0.128,0.30000000000000004,75.12,10,640
2001,3,23,16,30,190,243,4,0.128,0.2,87.11,8,640
2001,3,23,17,30,70,91,3,0.128,0.2,99.75,6,640
2001,3,23,18,30,0,0,3,0.128,0.30000000000000004,98.91,6,640
2001,3,23,19,30,0,0,2,0.128,0.2,100,5,640
2001,3,23,20,30,0,0,2,0.128,0.2,100,5,640
2001,3,23,21,30,0,0,2,0.128,0.1,100,5,640
2001,3,23,22,30,0,0,2,0.128,0.1,100,5,640
2001,3,23,23,30,0,0,2,0.128,0.4,100,5,640
2001,3,24,0,30,0,0,2,0.128,0.6000000000000001,98.71000000000001,4,640
2001,3,24,1,30,0,0,2,0.128,0.6000000000000001,100,4,640
2001,3,24,2,30,0,0,1,0.128,0.30000000000000004,98.53,4,640
2001,3,24,3,30,0,0,1,0.128,0.2,95.35000000000001,4,640
2001,3,24,4,30,0,0,0,0.128,0.5,92.83,4,640
2001,3,24,5,30,0,0,0,0.128,0.8,91.23,4,640
2001,3,24,6,30,11,0,0,0.128,1.3,78.64,6,640
2001,3,24,7,30,109,7,0,0.128,1.4000000000000001,65.35,9,640
2001,3,24,8,30,239,40,1,0.128,1.2000000000000002,54.28,12,640
2001,3,24,9,30,403,255,1,0.128,1.1,48.15,14,640
2001,3,24,10,30,479,313,1,0.128,0.9,46.65,15,640
2001,3,24,11,30,447,34,2,0.128,0.7000000000000001,52.39,14,640
2001,3,24,12,30,577,237,3,0.128,0.7000000000000001,58.72,13,640
2001,3,24,13,30,349,24,3,0.128,0.9,68.63,11,640
2001,3,24,14,30,363,36,3,0.128,1.2000000000000002,74.17,9,640
2001,3,24,15,30,279,458,3,0.128,1.2000000000000002,84.52,8,640
2001,3,24,16,30,158,443,3,0.128,1.1,95.89,6,640
2001,3,24,17,30,78,135,3,0.128,1.2000000000000002,93.9,6,640
2001,3,24,18,30,0,0,2,0.128,1.5,99.17,5,640
2001,3,24,19,30,0,0,2,0.128,1.9000000000000001,97.63,5,640
2001,3,24,20,30,0,0,2,0.128,2.2,89.82000000000001,5,640
2001,3,24,21,30,0,0,2,0.128,2.3000000000000003,95.62,5,640
2001,3,24,22,30,0,0,2,0.128,2.4000000000000004,94.99,5,640
2001,3,24,23,30,0,0,2,0.128,2.4000000000000004,94.37,5,640
2001,3,25,0,30,0,0,2,0.128,2.2,93.69,5,640
2001,3,25,1,30,0,0,1,0.128,1.9000000000000001,93.09,4,640
2001,3,25,2,30,0,0,1,0.128,1.7000000000000002,99.66,4,640
2001,3,25,3,30,0,0,1,0.128,1.7000000000000002,99.72,4,640
2001,3,25,4,30,0,0,1,0.128,1.6,99.84,4,640
2001,3,25,5,30,0,0,1,0.128,1.7000000000000002,99.61,4,640
2001,3,25,6,30,31,155,1,0.128,1.9000000000000001,85.85000000000001,6,640
2001,3,25,7,30,125,374,1,0.128,1.6,68.89,9,640
2001,3,25,8,30,279,132,1,0.128,1.1,56.52,12,640
2001,3,25,9,30,387,82,1,0.128,0.9,49.44,14,640
2001,3,25,10,30,325,23,1,0.128,0.8,46.74,15,640
2001,3,25,11,30,454,36,2,0.128,0.8,51.21,14,640
2001,3,25,12,30,501,49,2,0.128,0.7000000000000001,57.45,13,640
2001,3,25,13,30,429,36,3,0.128,0.6000000000000001,64.7,12,640
2001,3,25,14,30,227,19,4,0.128,0.5,76.12,10,640
2001,3,25,15,30,318,101,4,0.128,0.5,81.7,9,640
2001,3,25,16,30,120,4,4,0.128,0.6000000000000001,87.19,8,640
2001,3,25,17,30,66,61,3,0.128,0.7000000000000001,93.01,7,640
2001,3,25,18,30,0,0,3,0.128,0.7000000000000001,93.19,7,640
2001,3,25,19,30,0,0,4,0.128,0.7000000000000001,100,6,640
2001,3,25,20,30,0,0,4,0.128,0.9,100,6,640
2001,3,25,21,30,0,0,4,0.128,1.1,100,6,650
2001,3,25,22,30,0,0,4,0.128,1.4000000000000001,100,6,650
2001,3,25,23,30,0,0,3,0.128,1.5,99.26,5,640
2001,3,26,0,30,0,0,2,0.128,1.6,100,5,640
2001,3,26,1,30,0,0,2,0.128,1.6,100,5,640
2001,3,26,2,30,0,0,2,0.128,1.5,100,5,640
2001,3,26,3,30,0,0,2,0.128,1.5,100,5,640
2001,3,26,4,30,0,0,2,0.128,1.5,99.71000000000001,4,640
2001,3,26,5,30,0,0,2,0.128,1.7000000000000002,98.22,4,640
2001,3,26,6,30,7,0,2,0.128,2,90.94,6,640
2001,3,26,7,30,56,0,2,0.128,1.8,73.84,9,650
2001,3,26,8,30,204,21,2,0.128,1.5,58.82,12,650
2001,3,26,9,30,254,20,1,0.128,1.4000000000000001,46.14,15,650
2001,3,26,10,30,458,60,1,0.128,1.2000000000000002,43.13,16,640
2001,3,26,11,30,92,1026,1,0.128,1.1,41.160000000000004,17,640
2001,3,26,12,30,727,226,2,0.128,1,45.71,16,640
2001,3,26,13,30,533,188,3,0.128,1,50.88,15,640
2001,3,26,14,30,413,71,3,0.128,1,56.550000000000004,14,640
2001,3,26,15,30,323,226,4,0.128,1,62.03,12,640
2001,3,26,16,30,178,301,4,0.128,0.9,71.86,10,640
2001,3,26,17,30,61,326,4,0.128,0.9,82.97,8,640
2001,3,26,18,30,0,0,4,0.128,0.9,89.60000000000001,8,640
2001,3,26,19,30,0,0,4,0.128,0.9,89.86,7,640
2001,3,26,20,30,0,0,4,0.128,0.8,96.65,7,640
2001,3,26,21,30,0,0,4,0.128,0.9,96.67,7,640
2001,3,26,22,30,0,0,4,0.128,1.2000000000000002,100,6,640
2001,3,26,23,30,0,0,4,0.128,1.5,100,6,640
2001,3,27,0,30,0,0,3,0.128,1.6,99.65,6,640
2001,3,27,1,30,0,0,3,0.128,1.6,97.8,6,640
2001,3,27,2,30,0,0,2,0.128,1.6,100,5,640
2001,3,27,3,30,0,0,2,0.128,1.6,100,5,640
2001,3,27,4,30,0,0,2,0.128,1.6,100,5,640
2001,3,27,5,30,0,0,2,0.128,1.9000000000000001,100,5,640
2001,3,27,6,30,2,0,2,0.128,2.3000000000000003,86.34,7,640
2001,3,27,7,30,59,769,2,0.128,2.3000000000000003,65.88,10,640
2001,3,27,8,30,183,15,1,0.128,1.9000000000000001,51.11,13,640
2001,3,27,9,30,189,16,1,0.128,1.7000000000000002,41.42,16,640
2001,3,27,10,30,333,24,1,0.128,1.4000000000000001,39.09,17,640
2001,3,27,11,30,420,29,1,0.128,1.1,37.4,17,640
2001,3,27,12,30,535,74,1,0.128,0.9,41.38,16,640
2001,3,27,13,30,482,63,2,0.128,0.8,49.660000000000004,15,640
2001,3,27,14,30,419,313,3,0.128,0.8,55.65,14,640
2001,3,27,15,30,304,331,3,0.128,1,65.72,12,640
2001,3,27,16,30,52,0,4,0.128,1.2000000000000002,76.95,10,640
2001,3,27,17,30,25,0,4,0.128,1.5,89.55,8,640
2001,3,27,18,30,0,0,4,0.128,1.7000000000000002,90.57000000000001,8,640
2001,3,27,19,30,0,0,4,0.128,1.9000000000000001,90.82000000000001,8,640
2001,3,27,20,30,0,0,4,0.128,2,97.31,7,640
2001,3,27,21,30,0,0,4,0.128,2,97,7,640
2001,3,27,22,30,0,0,4,0.128,2.2,96.14,7,640
2001,3,27,23,30,0,0,4,0.128,2.3000000000000003,100,6,640
2001,3,28,0,30,0,0,4,0.128,2.3000000000000003,100,6,640
2001,3,28,1,30,0,0,4,0.128,2.1,100,6,640
2001,3,28,2,30,0,0,2,0.128,2.1,100,5,640
2001,3,28,3,30,0,0,2,0.128,2.2,100,5,640
2001,3,28,4,30,0,0,2,0.128,2.3000000000000003,100,4,640
2001,3,28,5,30,0,0,2,0.128,2.5,100,4,640
2001,3,28,6,30,2,0,2,0.128,3.2,92.92,6,640
2001,3,28,7,30,35,0,2,0.128,3.5,70.93,9,640
2001,3,28,8,30,115,5,1,0.128,3.2,54.81,12,650
2001,3,28,9,30,205,17,1,0.128,2.7,44.54,15,650
2001,3,28,10,30,493,108,1,0.128,2.2,42.33,16,640
2001,3,28,11,30,300,22,1,0.128,1.8,43.58,16,640
2001,3,28,12,30,400,26,2,0.128,1.4000000000000001,48.33,15,640
2001,3,28,13,30,454,47,2,0.128,1.2000000000000002,53.72,14,640
2001,3,28,14,30,429,362,3,0.128,1.1,59.5,13,640
2001,3,28,15,30,233,23,3,0.128,1.1,65.21000000000001,11,640
2001,3,28,16,30,182,233,4,0.128,1.2000000000000002,76.04,10,640
2001,3,28,17,30,62,105,4,0.128,1.2000000000000002,88.7,8,640
2001,3,28,18,30,0,0,4,0.128,1.3,90.39,8,640
2001,3,28,19,30,0,0,4,0.128,1.3,90.73,8,640
2001,3,28,20,30,0,0,4,0.128,1.3,97.78,7,640
2001,3,28,21,30,0,0,4,0.128,1.4000000000000001,98.58,7,640
2001,3,28,22,30,0,0,4,0.128,1.6,98.66,7,640
2001,3,28,23,30,0,0,4,0.128,1.7000000000000002,97.8,6,640
2001,3,29,0,30,0,0,4,0.128,1.9000000000000001,100,6,640
2001,3,29,1,30,0,0,4,0.128,2,100,6,640
2001,3,29,2,30,0,0,3,0.128,2,99.06,6,640
2001,3,29,3,30,0,0,3,0.128,2,97.77,5,640
2001,3,29,4,30,0,0,3,0.128,2,96.85000000000001,5,640
2001,3,29,5,30,0,0,3,0.128,2.2,95.79,5,640
2001,3,29,6,30,2,0,3,0.128,2.7,88.95,7,640
2001,3,29,7,30,107,5,2,0.128,2.9000000000000004,75.39,9,650
2001,3,29,8,30,229,34,1,0.128,2.5,57.45,11,650
2001,3,29,9,30,280,23,1,0.128,2.3000000000000003,51.39,13,650
2001,3,29,10,30,505,184,1,0.128,2.1,47.37,14,650
2001,3,29,11,30,540,94,1,0.128,1.9000000000000001,45.13,15,640
2001,3,29,12,30,548,95,1,0.128,1.9000000000000001,49.92,14,640
2001,3,29,13,30,497,81,2,0.128,2,55.53,13,640
2001,3,29,14,30,211,18,2,0.128,2.2,61.63,11,640
2001,3,29,15,30,320,155,3,0.128,2.5,72.01,10,640
2001,3,29,16,30,76,0,3,0.128,2.8000000000000003,77.7,9,640
2001,3,29,17,30,23,0,3,0.128,3,83.67,7,640
2001,3,29,18,30,0,0,3,0.128,3.1,90.37,7,640
2001,3,29,19,30,0,0,3,0.127,3.1,96.2,6,640
2001,3,29,20,30,0,0,3,0.127,2.9000000000000004,94.79,6,650
2001,3,29,21,30,0,0,3,0.127,2.8000000000000003,93.77,5,650
2001,3,29,22,30,0,0,2,0.127,2.7,100,5,650
2001,3,29,23,30,0,0,2,0.127,2.6,99.49000000000001,5,640
2001,3,30,0,30,0,0,2,0.127,2.5,99.02,5,640
2001,3,30,1,30,0,0,2,0.127,2.4000000000000004,98.37,5,640
2001,3,30,2,30,0,0,2,0.127,2.3000000000000003,97.84,5,640
2001,3,30,3,30,0,0,2,0.127,2.3000000000000003,97.33,5,640
2001,3,30,4,30,0,0,2,0.127,2.3000000000000003,96.69,5,640
2001,3,30,5,30,0,0,2,0.127,2.5,95.22,5,640
2001,3,30,6,30,15,0,2,0.127,3,87.73,6,650
2001,3,30,7,30,127,34,2,0.127,3.5,75.86,8,650
2001,3,30,8,30,60,945,1,0.127,3.3000000000000003,60.29,11,650
2001,3,30,9,30,386,87,1,0.127,3.1,47.9,14,650
2001,3,30,10,30,237,20,1,0.127,2.8000000000000003,44.64,15,650
2001,3,30,11,30,422,30,1,0.127,2.6,42.31,16,650
2001,3,30,12,30,710,261,1,0.127,2.4000000000000004,43.22,16,640
2001,3,30,13,30,605,336,2,0.127,2.3000000000000003,47.53,15,640
2001,3,30,14,30,409,365,2,0.127,2.2,52.25,13,640
2001,3,30,15,30,239,26,2,0.127,2.1,60.88,12,640
2001,3,30,16,30,181,125,3,0.127,2,66.35,10,640
2001,3,30,17,30,58,138,3,0.127,1.8,77.86,8,640
2001,3,30,18,30,0,0,3,0.127,1.8,92.72,7,650
2001,3,30,19,30,0,0,4,0.127,1.9000000000000001,94.26,6,650
2001,3,30,20,30,0,0,4,0.127,2,100,6,650
2001,3,30,21,30,0,0,3,0.127,2,98.93,5,650
2001,3,30,22,30,0,0,2,0.127,1.9000000000000001,100,5,650
2001,3,30,23,30,0,0,2,0.127,2,100,5,650
2001,3,31,0,30,0,0,2,0.127,2.2,99.10000000000001,5,640
2001,3,31,1,30,0,0,2,0.127,2.2,96.75,4,640
2001,3,31,2,30,0,0,2,0.127,2.3000000000000003,100,4,640
2001,3,31,3,30,0,0,2,0.127,2.3000000000000003,100,4,640
2001,3,31,4,30,0,0,1,0.127,2.3000000000000003,98.38,4,640
2001,3,31,5,30,0,0,1,0.127,2.4000000000000004,96.75,4,640
2001,3,31,6,30,9,0,1,0.127,2.9000000000000004,84.3,6,650
2001,3,31,7,30,44,0,1,0.127,3.4000000000000004,74.93,8,650
2001,3,31,8,30,261,320,1,0.127,3.6,64.88,10,650
2001,3,31,9,30,364,365,1,0.127,3.9000000000000004,55.53,12,650
2001,3,31,10,30,470,325,1,0.127,3.9000000000000004,51.47,13,650
2001,3,31,11,30,514,68,1,0.127,3.7,44.96,15,640
2001,3,31,12,30,533,80,1,0.127,3.2,42.42,16,640
2001,3,31,13,30,494,302,1,0.127,2.8000000000000003,46.33,15,640
2001,3,31,14,30,397,63,2,0.127,2.5,50.89,14,640
2001,3,31,15,30,71,940,2,0.127,2.3000000000000003,55.97,13,640
2001,3,31,16,30,60,827,2,0.127,2.2,65.81,11,640
2001,3,31,17,30,37,535,3,0.127,2.1,77.36,9,640
2001,3,31,18,30,0,0,3,0.127,2.2,85.3,8,640
2001,3,31,19,30,0,0,3,0.127,2.3000000000000003,92.02,7,640
2001,3,31,20,30,0,0,3,0.127,2.4000000000000004,91.7,7,650
2001,3,31,21,30,0,0,3,0.127,2.3000000000000003,97.19,6,650
2001,3,31,22,30,0,0,3,0.127,2,95.4,6,650
2001,3,31,23,30,0,0,3,0.127,1.7000000000000002,93.38,6,640
2001,4,1,0,30,0,0,2,0.127,1.4000000000000001,91.48,5,640
2001,4,1,1,30,0,0,2,0.127,1,96.52,5,640
2001,4,1,2,30,0,0,2,0.127,0.9,100,4,640
2001,4,1,3,30,0,0,1,0.127,0.9,99.89,3,640
2001,4,1,4,30,0,0,1,0.127,0.9,100,3,640
2001,4,1,5,30,0,0,1,0.127,1.1,100,3,640
2001,4,1,6,30,27,87,0,0.127,1.7000000000000002,84.07000000000001,5,640
2001,4,1,7,30,123,374,0,0.127,2.2,56.730000000000004,10,650
2001,4,1,8,30,222,464,0,0.127,2.2,43.77,13,650
2001,4,1,9,30,371,391,-1,0.127,2.3000000000000003,35.26,16,650
2001,4,1,10,30,101,1000,0,0.127,2.5,33.68,17,640
2001,4,1,11,30,107,1011,0,0.127,2.7,32.81,18,640
2001,4,1,12,30,311,22,0,0.127,2.6,34.19,17,640
2001,4,1,13,30,506,404,0,0.127,2.5,37.88,16,640
2001,4,1,14,30,106,950,1,0.127,2.4000000000000004,44.31,15,640
2001,4,1,15,30,93,894,1,0.127,2.4000000000000004,48.26,14,640
2001,4,1,16,30,74,778,1,0.127,2.3000000000000003,56.17,12,640
2001,4,1,17,30,41,489,2,0.127,2.1,66.66,9,640
2001,4,1,18,30,0,0,3,0.127,2.2,82.96000000000001,8,640
2001,4,1,19,30,0,0,3,0.127,2.1,91.83,7,640
2001,4,1,20,30,0,0,3,0.127,2.1,92.64,7,650
2001,4,1,21,30,0,0,3,0.127,2,99.14,6,650
2001,4,1,22,30,0,0,3,0.127,2,97.43,5,650
2001,4,1,23,30,0,0,2,0.127,2.2,100,5,650
2001,4,2,0,30,0,0,2,0.127,1.8,100,4,640
2001,4,2,1,30,0,0,1,0.127,1.7000000000000002,99.65,4,640
2001,4,2,2,30,0,0,1,0.127,1.7000000000000002,100,3,640
2001,4,2,3,30,0,0,0,0.127,1.5,99.12,3,640
2001,4,2,4,30,0,0,0,0.127,1.6,95.73,2,640
2001,4,2,5,30,0,0,0,0.127,2.1,92.10000000000001,2,650
2001,4,2,6,30,24,370,0,0.127,3.2,83.13,4,650
2001,4,2,7,30,55,795,-1,0.127,4.2,64.83,7,650
2001,4,2,8,30,71,930,-1,0.127,4.5,49.63,10,650
2001,4,2,9,30,81,991,-2,0.127,4.4,40.74,12,650
2001,4,2,10,30,89,1019,-3,0.127,4.3,34.63,13,650
2001,4,2,11,30,471,408,-3,0.127,4.1000000000000005,32.6,14,650
2001,4,2,12,30,560,212,-2,0.127,3.8000000000000003,33.6,15,640
2001,4,2,13,30,453,50,-2,0.127,3.5,35.21,15,640
2001,4,2,14,30,317,27,-1,0.127,3.2,39.75,14,640
2001,4,2,15,30,232,24,0,0.127,3,45.07,13,640
2001,4,2,16,30,171,81,0,0.127,2.7,53.78,11,640
2001,4,2,17,30,54,65,0,0.127,2.5,64.71000000000001,9,640
2001,4,2,18,30,0,0,2,0.127,2.6,81.36,7,640
2001,4,2,19,30,0,0,2,0.127,2.6,82.77,6,650
2001,4,2,20,30,0,0,2,0.127,2.5,89.52,6,650
2001,4,2,21,30,0,0,2,0.127,2.4000000000000004,90.18,5,650
2001,4,2,22,30,0,0,2,0.127,2.2,96.24000000000001,5,650
2001,4,2,23,30,0,0,2,0.127,2.2,95.59,5,640
2001,4,3,0,30,0,0,2,0.127,2,94.14,5,640
2001,4,3,1,30,0,0,2,0.127,1.9000000000000001,93.21000000000001,5,640
2001,4,3,2,30,0,0,1,0.127,1.9000000000000001,92.45,5,640
2001,4,3,3,30,0,0,1,0.127,1.9000000000000001,91.5,4,640
2001,4,3,4,30,0,0,1,0.127,2,96.81,4,640
2001,4,3,5,30,0,0,1,0.127,2.2,95.31,4,640
2001,4,3,6,30,16,0,1,0.127,2.6,87.71000000000001,5,650
2001,4,3,7,30,131,300,0,0.127,3.1,74.66,7,650
2001,4,3,8,30,67,923,0,0.127,3.4000000000000004,63.42,9,650
2001,4,3,9,30,75,988,0,0.127,3.7,54.88,11,650
2001,4,3,10,30,496,142,0,0.127,4.1000000000000005,51.480000000000004,12,650
2001,4,3,11,30,88,1030,0,0.127,4.3,47.870000000000005,13,650
2001,4,3,12,30,494,53,0,0.127,4.4,44.37,14,650
2001,4,3,13,30,486,312,0,0.127,4.3,43.78,14,640
2001,4,3,14,30,430,171,0,0.127,4,46.35,13,640
2001,4,3,15,30,289,337,0,0.127,3.7,49.24,12,640
2001,4,3,16,30,166,67,0,0.127,3.3000000000000003,56.26,10,640
2001,4,3,17,30,9,0,0,0.127,2.7,65.17,8,640
2001,4,3,18,30,0,0,0,0.127,2.2,78.46000000000001,6,650
2001,4,3,19,30,0,0,0,0.127,1.9000000000000001,85.08,5,650
2001,4,3,20,30,0,0,0,0.127,1.7000000000000002,90.48,4,650
2001,4,3,21,30,0,0,0,0.127,1.7000000000000002,89.23,4,650
2001,4,3,22,30,0,0,0,0.127,1.7000000000000002,93.91,3,650
2001,4,3,23,30,0,0,0,0.127,1.7000000000000002,91.83,3,650
2001,4,4,0,30,0,0,0,0.127,1.8,89.99,3,640
2001,4,4,1,30,0,0,0,0.127,1.9000000000000001,95.65,2,640
2001,4,4,2,30,0,0,0,0.127,1.8,95.18,2,640
2001,4,4,3,30,0,0,0,0.127,1.8,94.72,2,640
2001,4,4,4,30,0,0,0,0.127,1.8,94.16,1,640
2001,4,4,5,30,0,0,0,0.127,2.1,93.4,1,640
2001,4,4,6,30,21,433,0,0.127,3,81.93,4,640
2001,4,4,7,30,46,827,0,0.127,3.8000000000000003,64.83,7,650
2001,4,4,8,30,274,203,0,0.127,3.6,52.32,11,650
2001,4,4,9,30,163,14,0,0.127,3.2,41.36,14,650
2001,4,4,10,30,348,25,0,0.127,3,38.61,15,640
2001,4,4,11,30,193,19,0,0.127,2.9000000000000004,36.9,16,640
2001,4,4,12,30,388,26,0,0.127,2.7,38.2,16,640
2001,4,4,13,30,395,31,0,0.127,2.5,42.58,15,640
2001,4,4,14,30,401,318,1,0.127,2.3000000000000003,47.5,14,640
2001,4,4,15,30,245,31,1,0.127,2,56.56,12,640
2001,4,4,16,30,162,58,2,0.127,1.8,62.79,10,640
2001,4,4,17,30,40,444,2,0.127,1.6,74.55,8,640
2001,4,4,18,30,0,0,3,0.127,1.5,89.15,7,640
2001,4,4,19,30,0,0,3,0.127,1.5,90.96000000000001,7,640
2001,4,4,20,30,0,0,3,0.127,1.5,91.45,6,640
2001,4,4,21,30,0,0,3,0.127,1.5,98.07000000000001,6,640
2001,4,4,22,30,0,0,3,0.127,1.5,97.68,6,640
2001,4,4,23,30,0,0,3,0.127,1.6,97.03,6,640
2001,4,5,0,30,0,0,3,0.127,1.6,95.99000000000001,6,640
2001,4,5,1,30,0,0,3,0.127,1.7000000000000002,94.59,5,640
2001,4,5,2,30,0,0,2,0.127,1.7000000000000002,99.73,5,640
2001,4,5,3,30,0,0,2,0.127,1.6,98.16,5,640
2001,4,5,4,30,0,0,2,0.127,1.6,96.74000000000001,5,640
2001,4,5,5,30,0,0,2,0.127,1.7000000000000002,95.47,5,640
2001,4,5,6,30,23,378,2,0.127,2.2,88.02,6,640
2001,4,5,7,30,52,796,1,0.127,2.4000000000000004,65.09,10,640
2001,4,5,8,30,74,0,1,0.127,2,51.550000000000004,13,640
2001,4,5,9,30,320,35,1,0.127,1.8,44.71,15,640
2001,4,5,10,30,453,65,1,0.127,1.7000000000000002,42.160000000000004,16,640
2001,4,5,11,30,564,294,1,0.127,1.7000000000000002,40.39,17,640
2001,4,5,12,30,531,285,2,0.127,1.7000000000000002,45.38,16,640
