,Unnamed: 0,4299 WATER OUTLET,4292 WATER OUTLET,AUX HW LOOP WATER HEATER,AUX HW LOOP SUPPLY SIDE INLET,Environment,Environment.1,Environment.2,AUX HW LOOP WATER HEATER DHW INLET NODE,AUX HW LOOP SUPPLY SIDE OUTLET
1690,12/03/2002 11:00,0.0,0.0,0.0,17.4517820407424,6.85,438.25,323.25,17.4517820407424,51.649946272711
1691,12/03/2002 12:00,0.0,0.0,0.0,17.4517820407424,6.25,429.75,359.75,17.4517820407424,51.649946272711
1692,12/03/2002 13:00,0.0,0.0,0.0,17.4517820407424,6.3,418.25,361.75,17.4517820407424,51.649946272711
1693,12/03/2002 14:00,0.0,0.0,0.0,17.4517820407424,6.1,399.25,332.0,17.4517820407424,51.649946272711
1694,12/03/2002 15:00,0.0,0.0,0.0,17.4517820407424,6.0,400.25,205.5,17.4517820407424,51.649946272711
1695,12/03/2002 16:00,0.0,0.0,0.0,17.4517820407424,6.0,254.0,189.0,17.4517820407424,51.649946272711
1696,12/03/2002 17:00,0.0,0.0,0.0,17.4517820407424,6.0,135.0,194.75,17.4517820407424,51.649946272711
1697,12/03/2002 18:00,0.0,0.0,0.0,17.4517820407424,6.75,36.0,17.25,17.4517820407424,51.649946272711
1698,12/03/2002 19:00,0.0,0.0,0.0,17.4517820407424,7.0,0.0,0.0,17.4517820407424,51.649946272711
1699,12/03/2002 20:00,1361.7983127735,180.370117626703,0.0,17.4517890145903,6.25,0.0,0.0,54.9828017198119,52.1530796189781
1700,12/03/2002 21:00,1388.80147805835,183.946685502457,0.0,17.4517896485016,6.0,0.0,0.0,54.9868117248171,52.9668990435783
1701,12/03/2002 22:00,1411.67865191561,186.976766022382,0.0,17.4517896485055,5.85,0.0,0.0,54.9228177472668,53.5364351680959
1702,12/03/2002 23:00,1427.23526405387,189.037238513008,0.0,17.4517896485055,5.95,0.0,0.0,54.8884227066687,53.9284833510493
1703,13/03/2002 00:00,0.0,0.0,0.0,17.4517896485055,6.75,0.0,0.0,17.4517896485055,54.0809029265283
1704,13/03/2002 01:00,0.0,0.0,0.0,17.4517896485055,6.25,0.0,0.0,17.4517896485055,54.0809029265283
1705,13/03/2002 02:00,0.0,0.0,0.0,17.4517896485055,6.0,0.0,0.0,17.4517896485055,54.0809029265283
1706,13/03/2002 03:00,0.0,0.0,0.0,17.4517896485055,6.75,0.0,0.0,17.4517896485055,54.0809029265283
1707,13/03/2002 04:00,0.0,0.0,0.0,17.4517896485055,5.8,0.0,0.0,17.4517896485055,54.0809029265283
1708,13/03/2002 05:00,0.0,0.0,0.0,17.4517896485055,5.1,0.0,0.0,17.4517896485055,54.0809029265283
1709,13/03/2002 06:00,0.0,0.0,0.0,17.4517896485055,5.0,13.25,55.75,17.4517896485055,54.0809029265283
1710,13/03/2002 07:00,0.0,0.0,0.0,17.4517896485055,5.75,86.75,219.5,17.4517896485055,54.0809029265283
1711,13/03/2002 08:00,7259.60477549573,961.534285214915,0.0,17.4163039889192,6.75,205.0,240.0,54.883408927282,54.5176794274729
1712,13/03/2002 09:00,7070.19600318567,936.447102905579,0.0,17.4157025354715,6.25,303.0,304.0,51.7202199429163,53.4776832070265
1713,13/03/2002 10:00,6742.71601895419,893.07239556296,956.525645586722,17.4157025354715,6.0,430.25,254.25,48.0648296087298,51.8445891592417
1714,13/03/2002 11:00,0.0,0.0,0.0,17.4157025354715,6.75,399.0,364.5,17.4157025354715,50.9534148150659
1715,13/03/2002 12:00,0.0,0.0,0.0,17.4157025354715,6.25,428.5,360.75,17.4157025354715,50.9534148150659
1716,13/03/2002 13:00,0.0,0.0,0.0,17.4157025354715,5.25,416.0,365.75,17.4157025354715,50.9534148150659
1717,13/03/2002 14:00,0.0,0.0,0.0,17.4157025354715,4.25,396.5,335.0,17.4157025354715,50.9534148150659
1718,13/03/2002 15:00,0.0,0.0,0.0,17.4157025354715,5.5,398.0,194.0,17.4157025354715,50.9534148150659
1719,13/03/2002 16:00,0.0,0.0,0.0,17.4157025354715,4.425,255.0,108.75,17.4157025354715,50.9534148150659
1720,13/03/2002 17:00,0.0,0.0,0.0,17.4157025354715,4.725,146.5,67.25,17.4157025354715,50.9534148150659
1721,13/03/2002 18:00,0.0,0.0,0.0,17.4157025354715,5.0,41.25,46.5,17.4157025354715,50.9534148150659
1722,13/03/2002 19:00,0.0,0.0,0.0,17.4157025354715,4.85,0.0,0.0,17.4157025354715,50.9534148150659
1723,13/03/2002 20:00,1336.80195321274,177.059351067571,0.0,17.4157094726524,4.95,0.0,0.0,54.9850781374136,51.5623363796069
1724,13/03/2002 21:00,1373.17004017863,181.876302346161,0.0,17.4157101032276,5.0,0.0,0.0,54.9910074315732,52.5456457026615
1725,13/03/2002 22:00,1401.44694365749,185.621576781267,0.0,17.4157101032314,4.25,0.0,0.0,54.9549901372138,53.242803999606
1726,13/03/2002 23:00,1420.36097999568,188.126739937305,0.0,17.4157101032314,4.0,0.0,0.0,54.8937253906462,53.7230692554353
1727,14/03/2002 00:00,0.0,0.0,0.0,17.4157101032314,5.5,0.0,0.0,17.4157101032314,53.9090897817973
1728,14/03/2002 01:00,0.0,0.0,0.0,17.4157101032314,6.3,0.0,0.0,17.4157101032314,53.9090897817973
1729,14/03/2002 02:00,0.0,0.0,0.0,17.4157101032314,6.1,0.0,0.0,17.4157101032314,53.9090897817973
1730,14/03/2002 03:00,0.0,0.0,0.0,17.4157101032314,6.0,0.0,0.0,17.4157101032314,53.9090897817973
1731,14/03/2002 04:00,0.0,0.0,0.0,17.4157101032314,5.775,0.0,0.0,17.4157101032314,53.9090897817973
1732,14/03/2002 05:00,0.0,0.0,0.0,17.4157101032314,5.925,0.0,0.0,17.4157101032314,53.9090897817973
1733,14/03/2002 06:00,0.0,0.0,0.0,17.4157101032314,5.25,13.75,13.0,17.4157101032314,53.9090897817973
1734,14/03/2002 07:00,0.0,0.0,0.0,17.4157101032314,6.05,82.25,105.75,17.4157101032314,53.9090897817973
1735,14/03/2002 08:00,7250.76706753434,960.363731242573,0.0,17.3790374611543,6.85,187.25,282.25,54.8899711375161,54.4367530150009
1736,14/03/2002 09:00,7198.12697523125,953.391553680352,0.0,17.3784158892324,7.75,288.25,291.25,53.0248699794254,54.1257241435318
1737,14/03/2002 10:00,6779.60862249364,897.958819035179,953.973416588639,17.3784158892324,7.025,426.5,138.25,48.3778242926266,52.0072804495529
1738,14/03/2002 11:00,0.0,0.0,0.0,17.3784158892324,6.175,540.5,83.5,17.3784158892324,52.3192542459653
1739,14/03/2002 12:00,0.0,0.0,0.0,17.3784158892324,6.75,485.75,257.25,17.3784158892324,52.3192542459653
1740,14/03/2002 13:00,0.0,0.0,0.0,17.3784158892324,7.225,480.0,167.25,17.3784158892324,52.3192542459653
1741,14/03/2002 14:00,0.0,0.0,0.0,17.3784158892324,7.075,410.75,264.5,17.3784158892324,52.3192542459653
1742,14/03/2002 15:00,0.0,0.0,0.0,17.3784158892324,5.5,334.5,100.0,17.3784158892324,52.3192542459653
1743,14/03/2002 16:00,0.0,0.0,0.0,17.3784158892324,5.75,245.0,86.5,17.3784158892324,52.3192542459653
1744,14/03/2002 17:00,0.0,0.0,0.0,17.3784158892324,6.0,140.75,76.0,17.3784158892324,52.3192542459653
1745,14/03/2002 18:00,0.0,0.0,0.0,17.3784158892324,7.5,39.75,43.5,17.3784158892324,52.3192542459653
1746,14/03/2002 19:00,0.0,0.0,0.0,17.3784158892324,7.4,0.0,0.0,17.3784158892324,52.3192542459653
1747,14/03/2002 20:00,1386.15748315575,183.596488511381,0.0,17.3784227885777,6.3,0.0,0.0,54.9779818078751,52.720311249256
1748,14/03/2002 21:00,1407.88996517552,186.474954655345,0.0,17.3784234157171,6.0,0.0,0.0,54.9862762697177,53.3709535589323
1749,14/03/2002 22:00,1426.36287060393,188.921690044702,0.0,17.378423415721,5.625,0.0,0.0,54.9361216542444,53.828032294398
1750,14/03/2002 23:00,1438.38917874012,190.51457394887,0.0,17.378423415721,5.875,0.0,0.0,54.8694900826537,54.1344041400351
1751,15/03/2002 00:00,0.0,0.0,0.0,17.378423415721,6.75,0.0,0.0,17.378423415721,54.2506994534019
1752,15/03/2002 01:00,0.0,0.0,0.0,17.378423415721,6.85,0.0,0.0,17.378423415721,54.2506994534019
1753,15/03/2002 02:00,0.0,0.0,0.0,17.378423415721,6.95,0.0,0.0,17.378423415721,54.2506994534019
1754,15/03/2002 03:00,0.0,0.0,0.0,17.378423415721,7.0,0.0,0.0,17.378423415721,54.2506994534019
1755,15/03/2002 04:00,0.0,0.0,0.0,17.378423415721,6.85,0.0,0.0,17.378423415721,54.2506994534019
1756,15/03/2002 05:00,0.0,0.0,0.0,17.378423415721,6.2,0.0,0.0,17.378423415721,54.2506994534019
1757,15/03/2002 06:00,0.0,0.0,0.0,17.378423415721,6.75,12.5,3.25,17.378423415721,54.2506994534019
1758,15/03/2002 07:00,0.0,0.0,0.0,17.378423415721,7.75,84.25,13.75,17.378423415721,54.2506994534019
1759,15/03/2002 08:00,7206.06488505023,954.442929434257,0.0,17.3405746504153,6.5,209.5,34.0,53.2429936545799,54.1258366270732
1760,15/03/2002 09:00,6759.89366082819,895.347573360068,1256.15278035363,17.3399331441455,6.0,306.5,81.0,46.4904160109917,51.7535757953316
1761,15/03/2002 10:00,6897.15730804623,913.528136489247,3061.36362530953,17.3399331441455,6.45,435.75,47.5,42.3269797540558,52.5928128843008
1762,15/03/2002 11:00,0.0,0.0,0.0,17.3399331441455,7.65,538.75,83.5,17.3399331441455,52.0958789134563
1763,15/03/2002 12:00,0.0,0.0,0.0,17.3399331441455,7.25,478.75,250.75,17.3399331441455,52.0958789134563
1764,15/03/2002 13:00,0.0,0.0,0.0,17.3399331441455,6.7,470.0,82.25,17.3399331441455,52.0958789134563
1765,15/03/2002 14:00,0.0,0.0,0.0,17.3399331441455,7.65,445.0,57.0,17.3399331441455,52.0958789134563
1766,15/03/2002 15:00,0.0,0.0,0.0,17.3399331441455,6.5,358.0,67.0,17.3399331441455,52.0958789134563
1767,15/03/2002 16:00,0.0,0.0,0.0,17.3399331441455,5.55,243.0,86.25,17.3399331441455,52.0958789134563
1768,15/03/2002 17:00,0.0,0.0,0.0,17.3399331441455,5.625,137.25,63.25,17.3399331441455,52.0958789134563
1769,15/03/2002 18:00,0.0,0.0,0.0,17.3399331441455,5.925,22.5,5.0,17.3399331441455,52.0958789134563
1770,15/03/2002 19:00,0.0,0.0,0.0,17.3399331441455,6.0,0.0,0.0,17.3399331441455,52.0958789134563
1771,15/03/2002 20:00,1378.65679403348,182.603022616634,0.0,17.339940004415,5.25,0.0,0.0,54.9709762485461,52.5294830521355
1772,15/03/2002 21:00,1403.8400534012,185.938544045741,0.0,17.3399406280036,5.75,0.0,0.0,54.9823580654555,53.2336094566825
1773,15/03/2002 22:00,1423.23493648002,188.507395328247,0.0,17.3399406280074,5.4,0.0,0.0,54.6448605449976,53.7060453128469
1774,15/03/2002 23:00,1425.48041765246,188.804809195928,0.0,17.3399406280074,5.05,0.0,0.0,52.9171941809448,53.7241886942293
1775,16/03/2002 00:00,0.0,0.0,0.0,17.3399406280074,5.75,0.0,0.0,17.3399406280074,53.5559382836198
1776,16/03/2002 01:00,0.0,0.0,0.0,17.3399406280074,5.625,0.0,0.0,17.3399406280074,53.5559382836198
1777,16/03/2002 02:00,0.0,0.0,0.0,17.3399406280074,5.125,0.0,0.0,17.3399406280074,53.5559382836198
1778,16/03/2002 03:00,0.0,0.0,0.0,17.3399406280074,5.0,0.0,0.0,17.3399406280074,53.5559382836198
1779,16/03/2002 04:00,0.0,0.0,0.0,17.3399406280074,4.7,0.0,0.0,17.3399406280074,53.5559382836198
1780,16/03/2002 05:00,0.0,0.0,0.0,17.3399406280074,4.9,0.0,0.0,17.3399406280074,53.5559382836198
1781,16/03/2002 06:00,0.0,0.0,0.0,17.3399406280074,5.0,12.5,3.5,17.3399406280074,53.5559382836198
1782,16/03/2002 07:00,0.0,0.0,0.0,17.3399406280074,4.025,84.25,14.5,17.3399406280074,53.5559382836198
1783,16/03/2002 08:00,6861.18370123949,908.763434087779,1000.11647432406,17.3009269471007,6.175,209.25,33.75,47.7866624949401,52.3344956748732
1784,16/03/2002 09:00,6855.67955222965,908.034409829907,3430.57734519928,17.3002656965266,7.0,305.5,80.0,41.8253957992384,52.2667802823657
1785,16/03/2002 10:00,6884.2727739092,911.82158059469,3759.49137176726,17.3002656965266,7.975,402.75,69.25,38.8700699262684,52.4614447509354
1786,16/03/2002 11:00,0.0,0.0,0.0,17.3002656965266,7.325,434.75,158.5,17.3002656965266,53.7722752530271
1787,16/03/2002 12:00,0.0,0.0,0.0,17.3002656965266,6.25,456.5,273.0,17.3002656965266,53.7722752530271
1788,16/03/2002 13:00,0.0,0.0,0.0,17.3002656965266,7.05,469.5,93.25,17.3002656965266,53.7722752530271
1789,16/03/2002 14:00,0.0,0.0,0.0,17.3002656965266,7.1,452.5,98.5,17.3002656965266,53.7722752530271
1790,16/03/2002 15:00,0.0,0.0,0.0,17.3002656965266,7.0,371.75,96.5,17.3002656965266,53.7722752530271
1791,16/03/2002 16:00,0.0,0.0,0.0,17.3002656965266,7.75,244.5,114.75,17.3002656965266,53.7722752530271
1792,16/03/2002 17:00,0.0,0.0,0.0,17.3002656965266,8.0,139.0,51.5,17.3002656965266,53.7722752530271
1793,16/03/2002 18:00,0.0,0.0,0.0,17.3002656965266,8.0,21.5,4.0,17.3002656965266,53.7722752530271
1794,16/03/2002 19:00,0.0,0.0,0.0,17.3002656965266,7.625,0.0,0.0,17.3002656965266,53.7722752530271
1795,16/03/2002 20:00,1429.68230407456,189.361348839941,0.0,17.3002725164926,7.875,0.0,0.0,54.9709096915955,53.952235533337
1796,16/03/2002 21:00,1446.30280537351,191.562733396072,0.0,17.3002731364132,8.0,0.0,0.0,54.9823152195376,54.2486171886127
1797,16/03/2002 22:00,1453.57898963892,192.526463633888,0.0,17.300273136417,8.075,0.0,0.0,54.6329730301382,54.4253797263023
1798,16/03/2002 23:00,1447.99642628376,191.787053399946,0.0,17.300273136417,8.025,0.0,0.0,52.9582733948844,54.2447128069951
1799,17/03/2002 00:00,0.0,0.0,0.0,17.300273136417,8.75,0.0,0.0,17.300273136417,53.9998917411651
1800,17/03/2002 01:00,0.0,0.0,0.0,17.300273136417,7.5,0.0,0.0,17.300273136417,53.9998917411651
1801,17/03/2002 02:00,0.0,0.0,0.0,17.300273136417,6.25,0.0,0.0,17.300273136417,53.9998917411651
1802,17/03/2002 03:00,0.0,0.0,0.0,17.300273136417,6.0,0.0,0.0,17.300273136417,53.9998917411651
1803,17/03/2002 04:00,0.0,0.0,0.0,17.300273136417,6.225,0.0,0.0,17.300273136417,53.9998917411651
1804,17/03/2002 05:00,0.0,0.0,0.0,17.300273136417,6.075,0.0,0.0,17.300273136417,53.9998917411651
1805,17/03/2002 06:00,0.0,0.0,0.0,17.300273136417,5.25,13.75,18.25,17.300273136417,53.9998917411651
1806,17/03/2002 07:00,0.0,0.0,0.0,17.300273136417,6.575,82.25,120.25,17.300273136417,53.9998917411651
1807,17/03/2002 08:00,6897.77019477144,913.609313304993,1019.99108665838,17.2601060926822,7.775,187.0,278.25,47.8161503206075,52.4745233003888
1808,17/03/2002 09:00,6825.67824370602,904.060738033868,2744.90328427508,17.2594252934514,8.0,287.0,290.25,42.7528520540081,52.0907611895487
1809,17/03/2002 10:00,6897.73513542342,913.604669696122,2897.0542270938,17.2594252934514,7.1,394.0,213.25,41.1147068142125,52.5047894384153
1810,17/03/2002 11:00,0.0,0.0,0.0,17.2594252934514,6.2,433.25,324.75,17.2594252934514,50.491333528933
1811,17/03/2002 12:00,0.0,0.0,0.0,17.2594252934514,6.0,444.0,310.75,17.2594252934514,50.491333528933
1812,17/03/2002 13:00,0.0,0.0,0.0,17.2594252934514,6.6,481.75,201.75,17.2594252934514,50.491333528933
1813,17/03/2002 14:00,0.0,0.0,0.0,17.2594252934514,6.95,425.5,292.5,17.2594252934514,50.491333528933
1814,17/03/2002 15:00,0.0,0.0,0.0,17.2594252934514,7.0,390.5,180.75,17.2594252934514,50.491333528933
1815,17/03/2002 16:00,0.0,0.0,0.0,17.2594252934514,6.925,245.25,76.25,17.2594252934514,50.491333528933
1816,17/03/2002 17:00,0.0,0.0,0.0,17.2594252934514,6.225,134.25,61.75,17.2594252934514,50.491333528933
1817,17/03/2002 18:00,0.0,0.0,0.0,17.2594252934514,6.75,21.0,3.5,17.2594252934514,50.491333528933
1818,17/03/2002 19:00,0.0,0.0,0.0,17.2594252934514,7.6,0.0,0.0,17.2594252934514,50.491333528933
1819,17/03/2002 20:00,1331.65628546961,176.377807635338,0.0,17.2594320719697,7.95,0.0,0.0,54.9786989024955,51.1687122797753
1820,17/03/2002 21:00,1367.92585522157,181.181710313927,0.0,17.2594326881253,8.0,0.0,0.0,54.9897255586784,52.2640524842988
1821,17/03/2002 22:00,1399.16529233151,185.319372178581,0.0,17.2594326881291,7.475,0.0,0.0,54.9190322657909,53.0354188504635
1822,17/03/2002 23:00,1420.2226132136,188.108413264019,0.0,17.2594326881291,7.075,0.0,0.0,54.8766426621085,53.568518998449
1823,18/03/2002 00:00,0.0,0.0,0.0,17.2594326881291,7.15,0.0,0.0,17.2594326881291,53.7763155515672
1824,18/03/2002 01:00,0.0,0.0,0.0,17.2594326881291,7.425,0.0,0.0,17.2594326881291,53.7763155515672
1825,18/03/2002 02:00,0.0,0.0,0.0,17.2594326881291,7.875,0.0,0.0,17.2594326881291,53.7763155515672
1826,18/03/2002 03:00,0.0,0.0,0.0,17.2594326881291,8.0,0.0,0.0,17.2594326881291,53.7763155515672
1827,18/03/2002 04:00,0.0,0.0,0.0,17.2594326881291,6.275,0.0,0.0,17.2594326881291,53.7763155515672
1828,18/03/2002 05:00,0.0,0.0,0.0,17.2594326881291,5.925,0.0,0.0,17.2594326881291,53.7763155515672
1829,18/03/2002 06:00,0.0,0.0,0.0,17.2594326881291,6.0,13.5,14.75,17.2594326881291,53.7763155515672
1830,18/03/2002 07:00,0.0,0.0,0.0,17.2594326881291,6.3,81.25,110.0,17.2594326881291,53.7763155515672
1831,18/03/2002 08:00,7230.69854251614,957.705656119278,0.0,17.218124175783,6.85,186.0,279.5,53.9770738621414,54.1507230515288
1832,18/03/2002 09:00,6843.56039336584,906.429227851564,979.324206357645,17.2174240294786,7.0,283.25,269.75,48.4345410513757,52.1517988927242
1833,18/03/2002 10:00,6867.05319264903,909.540847928005,2101.94332365787,17.2174240294786,7.075,378.25,154.25,44.4829544166936,52.2835251607892
1834,18/03/2002 11:00,0.0,0.0,0.0,17.2174240294786,6.275,430.5,285.0,17.2174240294786,52.3122622079939
1835,18/03/2002 12:00,0.0,0.0,0.0,17.2174240294786,6.0,489.25,122.5,17.2174240294786,52.3122622079939
1836,18/03/2002 13:00,0.0,0.0,0.0,17.2174240294786,5.475,475.5,124.5,17.2174240294786,52.3122622079939
1837,18/03/2002 14:00,0.0,0.0,0.0,17.2174240294786,5.825,449.25,144.25,17.2174240294786,52.3122622079939
1838,18/03/2002 15:00,0.0,0.0,0.0,17.2174240294786,6.0,323.0,292.0,17.2174240294786,52.3122622079939
1839,18/03/2002 16:00,0.0,0.0,0.0,17.2174240294786,6.225,245.25,185.0,17.2174240294786,52.3122622079939
1840,18/03/2002 17:00,0.0,0.0,0.0,17.2174240294786,6.075,128.0,198.75,17.2174240294786,52.3122622079939
1841,18/03/2002 18:00,0.0,0.0,0.0,17.2174240294786,6.0,22.0,34.5,17.2174240294786,52.3122622079939
1842,18/03/2002 19:00,0.0,0.0,0.0,17.2174240294786,6.0,0.0,0.0,17.2174240294786,52.3122622079939
1843,18/03/2002 20:00,1390.97218465526,184.234195481391,0.0,17.2174307653331,7.5,0.0,0.0,54.9776351546689,52.7143369653346
1844,18/03/2002 21:00,1414.04914688405,187.290737961017,0.0,17.217431377608,6.5,0.0,0.0,54.9822738778036,53.3664016372221
1845,18/03/2002 22:00,1432.15825505978,189.689288422663,0.0,17.2174313776118,5.85,0.0,0.0,54.9061218904403,53.8182340487768
1846,18/03/2002 23:00,1444.24675704411,191.290409898869,0.0,17.2174313776118,5.95,0.0,0.0,54.8629293166612,54.123474258489
1847,19/03/2002 00:00,0.0,0.0,0.0,17.2174313776118,6.0,0.0,0.0,17.2174313776118,54.2404305211766
1848,19/03/2002 01:00,0.0,0.0,0.0,17.2174313776118,6.15,0.0,0.0,17.2174313776118,54.2404305211766
1849,19/03/2002 02:00,0.0,0.0,0.0,17.2174313776118,6.05,0.0,0.0,17.2174313776118,54.2404305211766
1850,19/03/2002 03:00,0.0,0.0,0.0,17.2174313776118,6.0,0.0,0.0,17.2174313776118,54.2404305211766
1851,19/03/2002 04:00,0.0,0.0,0.0,17.2174313776118,5.475,0.0,0.0,17.2174313776118,54.2404305211766
1852,19/03/2002 05:00,0.0,0.0,0.0,17.2174313776118,5.15,0.0,0.0,17.2174313776118,54.2404305211766
1853,19/03/2002 06:00,0.0,0.0,0.0,17.2174313776118,5.025,13.75,25.25,17.2174313776118,54.2404305211766
1854,19/03/2002 07:00,0.0,0.0,0.0,17.2174313776118,5.975,84.0,100.25,17.2174313776118,54.2404305211766
1855,19/03/2002 08:00,7147.54040005828,946.691364358118,0.0,17.1749936286299,6.075,197.75,106.5,52.1099667240071,53.6445766503151
1856,19/03/2002 09:00,6850.21913792896,907.311178232051,2060.0125107521,17.1742743428484,6.0,311.75,120.25,45.3642720771466,52.2224478963778
1857,19/03/2002 10:00,6860.74630518315,908.705501002246,3363.71329121542,17.1742743428484,6.45,418.25,142.25,42.0009244579526,52.1851143303893
1858,19/03/2002 11:00,0.0,0.0,0.0,17.1742743428484,5.4,449.0,264.75,17.1742743428484,54.9940463052743
1859,19/03/2002 12:00,0.0,0.0,0.0,17.1742743428484,5.75,488.25,122.75,17.1742743428484,54.9940463052743
1860,19/03/2002 13:00,0.0,0.0,0.0,17.1742743428484,5.25,474.5,125.25,17.1742743428484,54.9940463052743
1861,19/03/2002 14:00,0.0,0.0,0.0,17.1742743428484,5.0,456.5,133.5,17.1742743428484,54.9940463052743
1862,19/03/2002 15:00,0.0,0.0,0.0,17.1742743428484,5.0,346.5,260.0,17.1742743428484,54.9940463052743
1863,19/03/2002 16:00,0.0,0.0,0.0,17.1742743428484,5.15,243.75,149.0,17.1742743428484,54.9940463052743
1864,19/03/2002 17:00,0.0,0.0,0.0,17.1742743428484,5.05,128.25,82.25,17.1742743428484,54.9940463052743
1865,19/03/2002 18:00,0.0,0.0,0.0,17.1742743428484,5.75,22.5,22.0,17.1742743428484,54.9940463052743
1866,19/03/2002 19:00,0.0,0.0,0.0,17.1742743428484,5.55,0.0,0.0,17.1742743428484,54.9940463052743
1867,19/03/2002 20:00,1470.49954658177,194.767590544873,0.0,17.1742810348938,5.85,0.0,0.0,54.9803398036668,54.9908466829565
1868,19/03/2002 21:00,1481.14065714761,196.177005100932,0.0,17.1742816431867,5.25,0.0,0.0,54.9875095585859,54.9905627300576
1869,19/03/2002 22:00,1480.82498638291,196.135194524118,0.0,17.1742816431904,5.15,0.0,0.0,54.9417750449596,54.9849169539987
1870,19/03/2002 23:00,1479.63988334979,195.978227687342,0.0,17.1742816431904,5.05,0.0,0.0,54.8618753393357,54.958644345388
1871,20/03/2002 00:00,0.0,0.0,0.0,17.1742816431904,5.0,0.0,0.0,17.1742816431904,54.9421477512395
1872,20/03/2002 01:00,0.0,0.0,0.0,17.1742816431904,5.15,0.0,0.0,17.1742816431904,54.9421477512395
1873,20/03/2002 02:00,0.0,0.0,0.0,17.1742816431904,5.05,0.0,0.0,17.1742816431904,54.9421477512395
1874,20/03/2002 03:00,0.0,0.0,0.0,17.1742816431904,5.75,0.0,0.0,17.1742816431904,54.9421477512395
1875,20/03/2002 04:00,0.0,0.0,0.0,17.1742816431904,6.0,0.0,0.0,17.1742816431904,54.9421477512395
1876,20/03/2002 05:00,0.0,0.0,0.0,17.1742816431904,5.25,0.0,0.0,17.1742816431904,54.9421477512395
1877,20/03/2002 06:00,0.0,0.0,0.0,17.1742816431904,5.0,12.25,2.25,17.1742816431904,54.9421477512395
1878,20/03/2002 07:00,0.0,0.0,0.0,17.1742816431904,4.7,83.0,10.75,17.1742816431904,54.9421477512395
1879,20/03/2002 08:00,7202.68683172144,953.995506441772,0.0,17.1307272244782,6.4,213.25,35.75,51.861940297475,53.868417509903
1880,20/03/2002 09:00,6864.881045693,909.253147173579,2074.10089834394,17.1299890119552,7.0,318.25,90.0,45.0500729736503,52.2349633380773
1881,20/03/2002 10:00,6901.65026521179,914.123228438505,3457.78510340312,17.1299890119552,7.825,400.5,70.25,41.2345957816908,52.3609668667322
1882,20/03/2002 11:00,0.0,0.0,0.0,17.1299890119552,8.025,464.0,66.5,17.1299890119552,53.3044171583798
1883,20/03/2002 12:00,0.0,0.0,0.0,17.1299890119552,7.25,460.5,97.75,17.1299890119552,53.3044171583798
1884,20/03/2002 13:00,0.0,0.0,0.0,17.1299890119552,7.6,458.75,87.0,17.1299890119552,53.3044171583798
1885,20/03/2002 14:00,0.0,0.0,0.0,17.1299890119552,7.2,433.0,64.75,17.1299890119552,53.3044171583798
1886,20/03/2002 15:00,0.0,0.0,0.0,17.1299890119552,7.0,333.5,87.75,17.1299890119552,53.3044171583798
1887,20/03/2002 16:00,0.0,0.0,0.0,17.1299890119552,6.625,232.0,128.25,17.1299890119552,53.3044171583798
1888,20/03/2002 17:00,0.0,0.0,0.0,17.1299890119552,6.875,120.75,192.5,17.1299890119552,53.3044171583798
1889,20/03/2002 18:00,0.0,0.0,0.0,17.1299890119552,7.0,19.5,7.0,17.1299890119552,53.3044171583798
1890,20/03/2002 19:00,0.0,0.0,0.0,17.1299890119552,6.85,0.0,0.0,17.1299890119552,53.3044171583798
1891,20/03/2002 20:00,1422.40056352112,188.396882672057,0.0,17.12999565904,6.95,0.0,0.0,54.973030119901,53.5559710058212
1892,20/03/2002 21:00,1440.53092254953,190.798247808065,0.0,17.129996263246,7.0,0.0,0.0,54.5083758837144,53.9298056899374
1893,20/03/2002 22:00,1437.88532911919,190.44783909207,0.0,17.1299962632497,6.7,0.0,0.0,52.6713147543792,53.8192503578665
1894,20/03/2002 23:00,1415.32454166768,187.459663935579,0.0,17.1299962632497,6.9,0.0,0.0,50.8430828546916,53.2065534142794
1895,21/03/2002 00:00,0.0,0.0,0.0,17.1299962632497,7.375,0.0,0.0,17.1299962632497,52.7921951018534
1896,21/03/2002 01:00,0.0,0.0,0.0,17.1299962632497,7.875,0.0,0.0,17.1299962632497,52.7921951018534
1897,21/03/2002 02:00,0.0,0.0,0.0,17.1299962632497,7.25,0.0,0.0,17.1299962632497,52.7921951018534
1898,21/03/2002 03:00,0.0,0.0,0.0,17.1299962632497,6.775,0.0,0.0,17.1299962632497,52.7921951018534
1899,21/03/2002 04:00,0.0,0.0,0.0,17.1299962632497,6.55,0.0,0.0,17.1299962632497,52.7921951018534
1900,21/03/2002 05:00,0.0,0.0,0.0,17.1299962632497,6.125,0.0,0.0,17.1299962632497,52.7921951018534
1901,21/03/2002 06:00,0.0,0.0,0.0,17.1299962632497,6.0,12.25,1.75,17.1299962632497,52.7921951018534
1902,21/03/2002 07:00,0.0,0.0,0.0,17.1299962632497,6.675,78.75,30.75,17.1299962632497,52.7921951018534
1903,21/03/2002 08:00,6834.07976121652,905.173518603059,2011.32273271904,17.0853380720532,7.725,195.25,109.0,45.9833253045134,51.9597237124222
1904,21/03/2002 09:00,6905.45764998363,914.6275163589,2912.31416260313,17.0845811514697,7.25,302.5,116.25,40.664780191475,52.3579593136648
1905,21/03/2002 10:00,6930.24220926598,917.910229981874,4449.33155153928,17.0845811514697,7.225,401.25,82.0,38.267535740413,52.4762713613797
