,Año,*Mes,*Día,*Hora,*Minuto,Orígen de datos e incertidumbre,*Tseca(°C),*Trocío(°C),*HR(%),*Patm(Pa),RadHorExtrat(Wh/m²),RadNorExtrat(Wh/m²),*RadInfrCielo(Wh/m²),RadGloHor(Wh/m²),*RadDirNor(Wh/m²),*RadDifHor(Wh/m²),IllumGloHor(lux),IllumDirNor(lux),IllumDifHor(lux),LuminZenith(Cd/m²),*DirVien(°),*VelVien(m/s),CobCielTot(x/10),*CobCielOpac(x/10),Visib(km),AltTech(m),*PresWeathObs,*PresWeathCodes,AguaPrec(mm),ProfÓptAeros(.001),*ProfNiev(cm),DíasUltNev,Albedo(.01),*ProfPrecLiq(mm),CantPrecLiq(hr),tem_hum
791,2002,2,2,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8C8B8*0*0E8*0*0,4.6,1.6,66,67917,0,1408,318,0,0,0,0,0,0,0,0,0.0,8,8,11.2,2100,9,999999999,0,0.04,0,88,0.1,0,1,1.622635160756893
792,2002,2,3,1,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8C8B8*0*0E8*0*0,4.4,1.4,66,67917,0,1408,316,0,0,0,0,0,0,0,0,0.0,8,8,11.2,2100,9,999999999,0,0.04,0,88,0.1,0,1,1.4388257910049553
793,2002,2,3,2,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7E8C8A7A7*0E8*0*0,4.3,1.3,66,67917,0,1408,309,0,0,0,0,0,0,0,0,0.0,9,7,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,1.3469210203040483
794,2002,2,3,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8C8B8*0*0E8*0*0,4.0,1.2,68,67917,0,1408,304,0,0,0,0,0,0,0,0,0.0,9,6,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,1.2218904197059315
795,2002,2,3,4,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8C8B8*0*0E8*0*0,3.5,0.8,69,67917,0,1408,300,0,0,0,0,0,0,0,0,0.0,9,5,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,0.8337237247698237
796,2002,2,3,5,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7E8C8A7A7*0E8*0*0,3.2,0.7,71,67917,0,1408,294,0,0,0,0,0,0,0,0,0.0,9,3,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,0.704014596126429
797,2002,2,3,6,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8C8B8*0*0E8*0*0,3.2,0.7,71,67917,11,1408,294,3,0,3,300,0,300,100,0,0.0,7,2,11.6,1500,9,999999999,0,0.04,0,88,0.1,0,1,0.704014596126429
798,2002,2,3,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,3.2,0.7,71,67917,258,1408,292,108,195,73,11800,12600,9400,1300,0,0.0,5,1,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,0.704014596126429
799,2002,2,3,8,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8C8A7*0*0E8*0*0,3.2,1.1,76,67917,588,1408,304,327,416,153,36000,38000,21600,2940,0,0.0,4,1,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,1.0854996512824302
800,2002,2,3,9,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8C8A7*0*0E8*0*0,3.3,0.9,72,67917,884,1408,313,568,570,209,64000,55300,29100,4990,0,0.0,2,1,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,0.8730156522067052
801,2002,2,3,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7C8A7A7*0E8*0*0,3.8,0.7,63,67917,1127,1408,316,813,715,239,89500,72100,33300,8750,0,0.0,1,0,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,0.6672397410426232
802,2002,2,3,11,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8C8A7*0*0E8*0*0,5.9,2.0,56,67917,1299,1408,342,896,487,445,99300,47700,55300,27460,140,4.1,2,2,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.0287461158423845
803,2002,2,3,12,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8C8A7*0*0E8*0*0,9.1,4.5,52,67917,1390,1408,350,913,405,512,103500,40100,60100,49650,0,0.0,3,3,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,4.50328791708727
804,2002,2,3,13,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8C8B8*0*0E8*0*0,12.0,6.5,47,67917,1392,1408,352,869,394,479,99000,39300,56300,47580,0,0.5,4,4,10.4,22000,9,999999999,0,0.04,0,88,0.1,0,1,6.520419080288029
805,2002,2,3,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8C8B8*0*0E8*0*0,14.1,7.7,42,67917,1306,1408,355,771,317,476,87000,31900,55600,26760,0,1.0,5,5,10.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,7.745651146229113
806,2002,2,3,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8C8B8*0*0E8*0*0,15.4,8.3,38,67917,1137,1408,354,630,254,424,71000,25600,49300,15470,0,1.6,5,5,11.5,22000,9,999999999,0,0.04,0,88,0.1,0,1,8.338544808916302
807,2002,2,3,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,15.6,8.0,34,67917,897,1408,354,460,262,292,51100,26200,35400,7260,60,2.1,6,5,12.0,4500,9,999999999,0,0.04,0,88,0.1,0,1,8.004681251219555
808,2002,2,3,17,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,14.9,8.7,45,67917,603,1408,342,329,386,163,36500,35800,20900,3230,60,9.3,4,3,9.9,4500,9,999999999,0,0.04,0,88,0.1,0,1,8.748640111105574
809,2002,2,3,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.7,8.3,50,67917,274,1408,330,141,441,55,15000,33100,8900,1040,60,6.4,2,2,9.9,4500,9,999999999,0,0.04,0,88,0.1,0,1,8.282634255795653
810,2002,2,3,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,12.4,7.7,55,67917,16,1408,312,6,0,6,700,0,700,220,20,3.6,0,0,10.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,7.6727751555441355
811,2002,2,3,20,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,10.9,7.0,62,67917,0,1408,305,0,0,0,0,0,0,0,150,2.1,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,7.025139123959985
812,2002,2,3,21,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,9.2,5.5,62,67917,0,1408,300,0,0,0,0,0,0,0,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,5.485536364138335
813,2002,2,3,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,7.5,4.0,63,67917,0,1408,301,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,4.030889815566159
814,2002,2,3,23,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,6.7,3.6,66,67917,0,1408,309,0,0,0,0,0,0,0,0,0.0,3,3,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.5526201813783747
815,2002,2,3,24,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,5.6,2.2,62,67917,0,1408,319,0,0,0,0,0,0,0,0,0.0,7,7,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.2251467518124457
816,2002,2,4,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7B8A7A7A7A7*0E8*0*0,4.7,1.7,66,67917,0,1408,338,0,0,0,0,0,0,0,100,0.0,10,10,10.0,1500,9,999999999,0,0.04,0,88,0.1,0,1,1.7145397602933663
817,2002,2,4,2,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,4.1,1.2,66,67917,0,1408,320,0,0,0,0,0,0,0,0,0.0,9,8,9.9,1500,9,999999999,0,0.04,0,88,0.1,0,1,1.1631113060283695
818,2002,2,4,3,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,4.1,1.2,66,67917,0,1408,311,0,0,0,0,0,0,0,0,0.0,7,6,9.9,1500,9,999999999,0,0.04,0,88,0.1,0,1,1.1631113060283695
819,2002,2,4,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.1,1.3,68,67917,0,1408,303,0,0,0,0,0,0,0,0,0.0,6,4,10.0,2400,9,999999999,0,0.04,0,88,0.1,0,1,1.3144335334374855
820,2002,2,4,5,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0,4.0,1.1,66,67917,0,1408,303,0,0,0,0,0,0,0,0,0.0,7,5,11.2,2400,9,999999999,0,0.04,0,88,0.1,0,1,1.0712063619598045
821,2002,2,4,6,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,3.6,0.7,66,67917,10,1408,309,2,0,2,300,0,300,90,0,0.0,8,7,9.9,2400,9,999999999,0,0.04,0,88,0.1,0,1,0.7035860003202927
822,2002,2,4,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,3.0,0.2,67,67917,255,1408,320,84,72,71,9500,5000,8700,1520,110,0.5,9,9,12.0,1800,9,999999999,0,0.04,0,88,0.1,0,1,0.22402419303567633
823,2002,2,4,8,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,2.6,-0.1,67,67917,586,1408,331,257,155,193,28800,14400,23100,4550,0,0.0,7,7,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,-0.14488437253001685
824,2002,2,4,9,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,2.3,-0.7,63,67917,883,1408,338,448,186,331,50200,18200,39100,9190,70,2.1,6,6,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,-0.6964275338055712
825,2002,2,4,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.7,-0.9,54,67917,1126,1408,341,637,282,411,71200,28100,48900,14130,150,2.6,5,5,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,-0.9278325171814368
826,2002,2,4,11,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,4.5,0.3,49,67917,1299,1408,348,746,370,404,85200,37100,48200,21880,130,2.1,5,5,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,0.30386827518258297
827,2002,2,4,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,7.4,2.5,45,67917,1390,1408,350,804,361,446,91900,36400,52600,43190,130,6.4,5,5,10.5,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.4662044968859007
828,2002,2,4,13,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,10.3,4.7,43,67917,1392,1408,352,806,362,447,92200,36600,52500,44600,340,10.8,5,5,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,4.710049786499306
829,2002,2,4,14,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,12.3,5.7,37,67917,1306,1408,355,753,374,405,85900,38000,47900,22570,360,5.7,5,5,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,5.746155203605653
830,2002,2,4,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.8,6.5,40,67917,1137,1408,353,646,221,467,72400,22100,54000,17060,360,6.7,5,5,11.6,22000,9,999999999,0,0.04,0,88,0.1,0,1,6.464390103550661
831,2002,2,4,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,12.5,6.5,43,67917,897,1408,352,495,344,275,55300,34100,33900,6780,360,7.7,5,5,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,6.532004646212693
832,2002,2,4,17,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,11.9,5.9,42,67917,602,1408,349,282,194,199,31500,18200,23700,4720,360,8.2,7,6,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,5.9345020145781415
833,2002,2,4,18,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,11.1,5.9,48,67917,273,1408,343,94,69,81,10500,5200,9300,2120,0,0.0,8,7,11.2,3000,9,999999999,0,0.04,0,88,0.1,0,1,5.854592418191437
834,2002,2,4,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,10.1,5.4,52,67917,15,1408,333,3,0,3,400,0,400,110,0,0.0,10,7,10.0,2100,9,999999999,0,0.04,0,88,0.1,0,1,5.371449261955217
835,2002,2,4,20,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,8.8,5.1,62,67917,0,1408,318,0,0,0,0,0,0,0,0,0.0,7,5,9.9,2100,9,999999999,0,0.04,0,88,0.1,0,1,5.123274606328641
836,2002,2,4,21,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,7.5,4.7,71,67917,0,1408,307,0,0,0,0,0,0,0,0,0.0,3,2,9.9,2100,9,999999999,0,0.04,0,88,0.1,0,1,4.723010031291638
837,2002,2,4,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,6.2,3.5,71,67917,0,1408,297,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.5079735698612264
838,2002,2,4,23,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,5.6,2.9,71,67917,0,1408,297,0,0,0,0,0,0,0,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.947185055780521
839,2002,2,4,24,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,4.4,2.2,76,67917,0,1408,293,0,0,0,0,0,0,0,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.2245121371030248
840,2002,2,5,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.1,2.5,83,67917,0,1407,294,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.5124578382490608
841,2002,2,5,2,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,4.2,2.5,82,67917,0,1407,294,0,0,0,0,0,0,0,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.5257524639570255
842,2002,2,5,3,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,4.2,2.5,82,67917,0,1407,294,0,0,0,0,0,0,0,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.5257524639570255
843,2002,2,5,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0,4.0,3.0,90,67917,0,1407,290,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.0096289655659234
844,2002,2,5,5,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,3.7,2.5,87,67917,0,1407,285,0,0,0,0,0,0,0,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.4589304862709582
845,2002,2,5,6,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,3.3,2.1,87,67917,10,1407,275,4,0,4,500,0,500,140,0,0.0,0,0,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.0677815200467133
846,2002,2,5,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.9,0.9,77,67917,253,1407,283,153,633,39,16400,49900,6500,850,0,0.0,0,0,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,0.877781128462285
847,2002,2,5,8,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,2.6,-0.8,58,67917,584,1407,305,398,751,85,43800,72000,13900,1810,0,0.0,1,1,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,-0.758677729282577
848,2002,2,5,9,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,2.3,-1.9,44,67917,882,1407,317,604,697,166,66000,70100,24500,4240,0,0.0,2,1,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,-1.8614289458256734
849,2002,2,5,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,2.5,-1.5,47,67917,1125,1407,333,748,533,321,83400,52900,41500,11420,0,0.0,2,2,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,-1.524464229410749
850,2002,2,5,11,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,4.2,-0.5,40,67917,1298,1407,342,853,473,415,94800,47200,51200,25570,0,0.0,3,2,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,-0.5293731073795387
851,2002,2,5,12,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,6.5,1.6,43,67917,1389,1407,346,893,428,469,101700,43200,54800,45610,20,3.1,3,3,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,1.5628812518734678
852,2002,2,5,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,8.3,2.9,41,67917,1392,1407,360,870,395,478,99100,39600,56000,48120,0,0.0,4,4,12.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.8877900364661517
853,2002,2,5,14,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,9.6,3.4,35,67917,1306,1407,357,734,24,711,84900,2300,80000,29110,30,6.2,5,4,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.414023854081581
854,2002,2,5,15,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,10.5,3.7,31,67917,1137,1407,364,568,173,428,63900,17500,49600,15620,0,0.0,7,5,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.737790444074463
855,2002,2,5,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,10.9,5.0,41,67917,897,1407,355,389,100,325,43400,9600,37300,11360,160,13.9,9,5,8.0,4500,0,929999999,0,0.04,0,88,0.1,0,1,5.0153781781883495
856,2002,2,5,17,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,10.8,7.8,71,67917,602,1407,323,238,83,203,26500,7600,23300,6070,340,10.3,9,6,9.0,1500,9,999999999,0,0.04,0,88,0.1,0,1,7.807302744387583
857,2002,2,5,18,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,10.6,6.8,62,67917,272,1407,330,86,23,82,9600,1700,9400,2140,0,0.0,10,7,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,6.753445633422718
858,2002,2,5,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,10.0,6.4,64,67917,15,1407,325,3,0,3,400,0,400,110,0,0.0,10,7,10.0,1500,9,999999999,0,0.04,0,88,0.1,0,1,6.397310811560871
859,2002,2,5,20,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0,9.1,7.3,82,67917,0,1407,325,0,0,0,0,0,0,0,110,13.4,9,6,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,7.255865260920324
860,2002,2,5,21,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0,7.7,6.4,87,67917,0,1407,316,0,0,0,0,0,0,0,90,8.2,7,4,11.2,1800,9,999999999,0,0.04,0,88,0.1,0,1,6.3703974621593265
861,2002,2,5,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,6.2,3.9,76,67917,0,1407,308,0,0,0,0,0,0,0,0,0.0,6,2,10.0,2400,9,999999999,0,0.04,0,88,0.1,0,1,3.933020552313131
862,2002,2,5,23,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0,5.4,3.2,76,67917,0,1407,308,0,0,0,0,0,0,0,0,0.0,5,2,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.173684965528416
863,2002,2,5,24,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,4.5,2.3,76,67917,0,1407,308,0,0,0,0,0,0,0,0,0.0,4,2,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.3194295907239972
864,2002,2,6,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.1,2.1,78,67917,0,1407,306,0,0,0,0,0,0,0,0,0.0,2,2,10.0,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.1009967760566317
865,2002,2,6,2,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7*0*0E8*0*0,3.8,2.6,87,67917,0,1407,308,0,0,0,0,0,0,0,0,0.0,4,3,9.9,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.5567176606093724
866,2002,2,6,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.5,2.3,87,67917,0,1407,307,0,0,0,0,0,0,0,0,0.0,5,3,10.3,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.2633560571111806
867,2002,2,6,4,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.4,2.1,86,67917,0,1407,309,0,0,0,0,0,0,0,0,0.0,6,4,10.7,22000,9,999999999,0,0.04,0,88,0.1,0,1,2.0821788457791985
868,2002,2,6,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.2,1.9,86,67917,0,1407,308,0,0,0,0,0,0,0,0,0.0,7,4,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,1.8870929946747381
869,2002,2,6,6,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,3.0,1.6,85,67917,9,1407,310,2,0,2,200,0,200,80,0,0.0,9,5,11.6,22000,9,999999999,0,0.04,0,88,0.1,0,1,1.6100905260649165
870,2002,2,6,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.8,1.3,84,67917,251,1407,309,75,38,68,8400,2800,7900,1800,0,0.0,10,5,12.0,2400,9,999999999,0,0.04,0,88,0.1,0,1,1.33458296589499
871,2002,2,6,8,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,2.6,1.0,82,67917,583,1407,320,216,67,188,24000,6000,21700,5620,0,0.0,10,6,11.2,2400,9,999999999,0,0.04,0,88,0.1,0,1,0.9812101860608724
872,2002,2,6,9,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,2.4,0.0,72,67917,880,1407,333,349,90,292,39000,8600,33700,10230,0,0.0,10,7,11.2,2400,9,999999999,0,0.04,0,88,0.1,0,1,0.029132203985835048
873,2002,2,6,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.9,0.0,65,67917,1124,1407,345,458,60,410,51300,5700,47200,17070,0,0.0,10,7,12.0,1500,9,999999999,0,0.04,0,88,0.1,0,1,-0.010730432755561736
874,2002,2,6,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,5.1,1.5,58,67917,1298,1407,348,538,101,445,60300,9700,51300,23740,0,2.1,10,7,11.6,1500,9,999999999,0,0.04,0,88,0.1,0,1,1.4699406270235267
875,2002,2,6,12,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,8.5,4.0,52,67917,1389,1407,346,580,98,483,65100,9400,55700,36000,240,4.1,10,6,11.2,6900,9,999999999,0,0.04,0,88,0.1,0,1,3.98238693040631
876,2002,2,6,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,11.6,7.5,60,67917,1392,1407,342,580,97,484,65100,9300,55800,36870,50,7.2,10,5,12.0,2100,9,999999999,0,0.04,0,88,0.1,0,1,7.461420373978072
877,2002,2,6,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.7,9.3,60,67917,1306,1407,341,541,100,448,60700,9600,51700,24320,50,6.9,10,5,11.6,2100,9,999999999,0,0.04,0,88,0.1,0,1,9.34853624555767
878,2002,2,6,15,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,14.7,10.1,59,67917,1137,1407,340,465,60,416,52000,5800,47800,17520,100,6.7,10,5,11.2,2100,9,999999999,0,0.04,0,88,0.1,0,1,10.137336082521953
879,2002,2,6,16,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.8,10.0,57,67917,897,1407,339,357,96,296,39800,9100,34000,10460,100,4.1,10,6,11.2,2100,9,999999999,0,0.04,0,88,0.1,0,1,10.006150036655376
880,2002,2,6,17,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,14.1,9.2,55,67917,602,1407,336,225,68,196,25000,6200,22500,5900,320,1.5,10,6,11.2,1500,9,999999999,0,0.04,0,88,0.1,0,1,9.168874377129589
881,2002,2,6,18,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7*0*0E8*0*0,12.8,8.4,59,67917,271,1407,331,84,29,78,9300,2100,9000,2050,100,7.7,10,6,9.9,1500,9,999999999,0,0.04,0,88,0.1,0,1,8.436778489440394
882,2002,2,6,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,10.6,6.4,58,67917,15,1407,325,3,0,3,400,0,400,110,110,4.6,10,6,10.0,1500,9,999999999,0,0.04,0,88,0.1,0,1,6.372733356889661
883,2002,2,6,20,60,B8B8E8*0*0?9?9?9?9?9?9?9A7A7B8B8B8A7*0E8*0*0,7.6,3.7,58,67917,0,1407,321,0,0,0,0,0,0,0,0,0.0,8,5,10.6,22000,9,999999999,0,0.04,0,88,0.1,0,1,3.698509176883677
884,2002,2,6,21,60,B8B8E8*0*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0,5.1,1.4,57,67917,0,1407,318,0,0,0,0,0,0,0,0,0.0,6,5,11.2,22000,9,999999999,0,0.04,0,88,0.1,0,1,1.3955258033513207
