"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"5/01/2002 22:00:00";"-0.341915";"-0.959684";"0.541283";"-0.206975";"0.7217358";"-0.722524";"0";"0.203414";"1.503418";"0";"0";"0";"20.04979";"19.63628";"19.84304";"0.203414";"0";"0";"11.325";
"5/01/2002 23:00:00";"-0.336073";"-0.824192";"0.633464";"-0.183998";"1.063048";"-0.749958";"0";"0.203414";"1.526816";"0";"0";"-0.3554478";"19.50482";"19.42105";"19.46294";"0.203414";"0";"0.172912";"10.475";
"5/01/2002";"-0.283543";"-0.616896";"0.972664";"-0.058417";"1.740639";"-0.723102";"0";"0";"1.545022";"0";"0";"-1.025385";"18.53808";"19.12123";"18.82965";"0";"0";"0.51874";"9.85";
"6/01/2002 01:00:00";"-0.266227";"-0.410439";"1.05764";"-0.018203";"2.079522";"-0.741526";"0.156065";"0";"1.547157";"0";"0";"-1.241614";"18.06401";"18.77535";"18.41968";"0";"0.183605";"0.691656";"9.175";
"6/01/2002 02:00:00";"-0.308319";"-0.247607";"0.91686";"-0.077852";"2.081203";"-0.746601";"0.447057";"0";"1.547157";"0";"0";"-0.9582962";"17.94459";"18.47086";"18.20773";"0";"0.525949";"0.691656";"9";
"6/01/2002 03:00:00";"-0.376852";"-0.127254";"0.737484";"-0.17504";"2.080644";"-0.747673";"0.685436";"0";"1.547157";"0";"0";"-0.7210994";"17.88015";"18.22352";"18.05184";"0";"0.806397";"0.691656";"8.925";
"6/01/2002 04:00:00";"-0.45094";"-0.019828";"0.625987";"-0.266041";"2.080209";"-0.745196";"0.857883";"0";"1.547157";"0";"6.750245E-05";"-0.5437589";"17.82495";"18.00828";"17.91661";"0";"1.009275";"0.691656";"8.9";
"6/01/2002 05:00:00";"-0.530777";"0.075685";"0.54721";"-0.360835";"2.079687";"-0.741266";"1.013783";"0";"1.547157";"0";"2.305108E-02";"-0.4033261";"17.7779";"17.81989";"17.7989";"0";"1.192686";"0.691656";"8.9";
"6/01/2002 06:00:00";"-0.620305";"0.141456";"0.441723";"-0.472401";"2.079511";"-0.744062";"1.148593";"0";"1.547157";"0.1006376";"8.157256E-02";"-0.3318221";"17.73404";"17.6683";"17.70117";"0";"1.351284";"0.691656";"8.825";
"6/01/2002 07:00:00";"-0.729957";"0.132259";"0.211829";"-0.555948";"2.079246";"-0.743634";"1.189889";"0";"1.547157";"0.4498344";"0.1130597";"-0.3209029";"17.70335";"17.61299";"17.65817";"0";"1.399871";"0.691656";"8.8";
"6/01/2002 08:00:00";"-0.908123";"-0.045244";"-0.405616";"-0.606796";"1.393502";"-0.655825";"0.093229";"1.017072";"1.547157";"0.8329463";"0";"-0.5259908";"17.96088";"17.77198";"17.86643";"1.017072";"0.109683";"0.345828";"10.075";
"6/01/2002 09:00:00";"-1.056916";"-0.264153";"-0.853856";"-0.394949";"1.054878";"-0.559696";"0";"1.017072";"1.547157";"1.147188";"0";"-0.2661001";"18.62057";"18.09574";"18.35815";"1.017072";"0";"0.172912";"11.85";
"6/01/2002 10:00:00";"-1.212911";"-0.558123";"-1.287722";"-0.09907";"0.7099661";"-0.471191";"0";"1.017072";"1.546471";"1.42927";"0";"0";"19.30819";"18.5748";"18.9415";"1.017072";"0";"0";"13.575";
"6/01/2002 11:00:00";"-1.225739";"-0.797895";"-1.254306";"0.38297";"0.7124164";"-0.412506";"0";"0";"1.538953";"1.715251";"0";"0";"19.56226";"19.06163";"19.31194";"0";"0";"0";"14.525";
"6/01/2002 12:00:00";"-1.169592";"-1.026965";"-1.2115";"0.739447";"0.713246";"-0.396184";"0";"0";"1.526154";"1.706084";"0";"0";"20.00039";"19.50169";"19.75104";"0";"0";"0";"15.15";
"6/01/2002 13:00:00";"-1.087615";"-1.151416";"-0.888192";"0.734113";"0.712615";"-0.36222";"0";"0";"1.503704";"1.543232";"0";"0";"20.2714";"19.74332";"20.00736";"0";"0";"0";"15.825";
"6/01/2002 14:00:00";"-0.960337";"-1.147649";"-0.373333";"0.148896";"0.7114053";"-0.372526";"0";"0";"1.496312";"1.308035";"0";"0";"20.34634";"19.76113";"20.05373";"0";"0";"0";"15.775";
"6/01/2002 15:00:00";"-0.872224";"-1.214301";"-0.354919";"0.196896";"0.7114127";"-0.413486";"0";"0";"1.490898";"1.187424";"0";"0";"20.46548";"19.9054";"20.18544";"0";"0";"0";"15.4";
"6/01/2002 16:00:00";"-0.811476";"-1.28098";"-0.36536";"0.570281";"0.7117663";"-0.450785";"0";"0";"1.483757";"0.9113384";"0";"0";"20.58891";"20.07273";"20.33082";"0";"0";"0";"15.075";
"6/01/2002 17:00:00";"-0.723592";"-1.297184";"-0.232977";"0.739632";"0.7138398";"-0.480917";"0";"0";"1.478128";"0.5863912";"0";"0";"20.65136";"20.158";"20.40468";"0";"0";"0";"14.775";
"6/01/2002 18:00:00";"-0.598966";"-1.249565";"0.015143";"0.692851";"0.7157179";"-0.509178";"0";"0";"1.477182";"0.2378882";"0";"0";"20.61452";"20.12647";"20.37049";"0";"0";"0";"14.4";
"6/01/2002 19:00:00";"-0.47563";"-1.150191";"0.261092";"0.485529";"0.7165493";"-0.526404";"0";"0";"1.482166";"0";"0";"0";"20.49328";"19.99217";"20.24272";"0";"0";"0";"14.075";
"6/01/2002 20:00:00";"-0.419651";"-1.080527";"0.321389";"0.142621";"0.7172688";"-0.568335";"0";"0.203414";"1.488651";"0";"0";"0";"20.38947";"19.8443";"20.11689";"0.203414";"0";"0";"13.475";
"6/01/2002 21:00:00";"-0.388914";"-0.989248";"0.411101";"-0.092289";"0.7177285";"-0.604629";"0";"0.203414";"1.497208";"0";"0";"0";"20.18873";"19.67932";"19.93402";"0.203414";"0";"0";"12.85";
"6/01/2002 22:00:00";"-0.395414";"-0.883852";"0.489507";"-0.190472";"0.7185853";"-0.642745";"0";"0.203414";"1.509322";"0";"0";"0";"19.95671";"19.49274";"19.72472";"0.203414";"0";"0";"12.175";
"6/01/2002 23:00:00";"-0.42412";"-0.771549";"0.544577";"-0.155976";"1.059198";"-0.6298";"0";"0.203414";"1.528321";"0";"0";"-0.3006341";"19.54307";"19.31194";"19.4275";"0.203414";"0";"0.172912";"11.925";
"6/01/2002";"-0.401985";"-0.604647";"0.79135";"-0.075091";"1.738942";"-0.579007";"0";"0";"1.543752";"0";"0";"-0.8290232";"18.74933";"19.06496";"18.90714";"0";"0";"0.51874";"11.75";
"7/01/2002 01:00:00";"-0.398032";"-0.429023";"0.869867";"-0.039555";"2.083779";"-0.55134";"0.00702";"0";"1.547157";"0";"0";"-1.045443";"18.28678";"18.76708";"18.52693";"0";"0.008259";"0.691656";"11.625";
"7/01/2002 02:00:00";"-0.441385";"-0.284675";"0.805733";"-0.013838";"2.083613";"-0.567144";"0.08698";"0";"1.547157";"0";"0";"-0.994553";"18.06805";"18.51066";"18.28935";"0";"0.102331";"0.691656";"11.225";
"7/01/2002 03:00:00";"-0.487096";"-0.162561";"0.703087";"-0.074947";"2.084178";"-0.607352";"0.35028";"0";"1.547157";"0";"0";"-0.8055264";"17.96342";"18.27836";"18.12089";"0";"0.412095";"0.691656";"10.65";
"7/01/2002 04:00:00";"-0.548137";"-0.056412";"0.608627";"-0.150998";"2.08483";"-0.646419";"0.628944";"0";"1.547157";"0";"0";"-0.5986949";"17.89458";"18.06764";"17.98111";"0";"0.739935";"0.691656";"10.125";
"7/01/2002 05:00:00";"-0.628649";"0.029248";"0.514184";"-0.179616";"2.084776";"-0.671435";"0.820971";"0";"1.547157";"0";"6.207157E-03";"-0.4577628";"17.83654";"17.90081";"17.86868";"0";"0.965848";"0.691656";"9.775";
"7/01/2002 06:00:00";"-0.700842";"0.089465";"0.411507";"-0.28566";"2.08368";"-0.699127";"0.983588";"0";"1.547157";"9.869538E-02";"4.063839E-02";"-0.3785155";"17.78453";"17.76364";"17.77408";"0";"1.157163";"0.691656";"9.4";
"7/01/2002 07:00:00";"-0.787461";"0.082175";"0.200918";"-0.393251";"2.082436";"-0.723614";"1.070823";"0";"1.547157";"0.4458003";"0.059363";"-0.3528216";"17.74474";"17.71042";"17.72758";"0";"1.259793";"0.691656";"9.075";
"7/01/2002 08:00:00";"-0.9425";"-0.076554";"-0.367349";"-0.456559";"1.397522";"-0.744922";"0.142228";"1.017072";"1.547157";"0.7830554";"0";"-0.559682";"17.92348";"17.85053";"17.88701";"1.017072";"0.167328";"0.345828";"9";
"7/01/2002 09:00:00";"-1.045839";"-0.244636";"-0.667898";"-0.263375";"1.062259";"-0.781413";"0";"1.017072";"1.547157";"1.056196";"0";"-0.3680128";"18.36084";"18.10304";"18.23194";"1.017072";"0";"0.172912";"9";
"7/01/2002 10:00:00";"-1.174223";"-0.474417";"-0.993984";"-0.056261";"0.7239537";"-0.832397";"0";"1.017072";"1.547157";"1.280033";"0";"0";"18.9719";"18.46794";"18.71992";"1.017072";"0";"0";"9";
"7/01/2002 11:00:00";"-1.15453";"-0.605428";"-0.813097";"0.386368";"0.7217939";"-0.729182";"0";"0";"1.547157";"1.353843";"0";"0";"19.04931";"18.79105";"18.92018";"0";"0";"0";"10.275";
"7/01/2002 12:00:00";"-1.136802";"-0.779015";"-0.864583";"0.675655";"0.7183505";"-0.624141";"0";"0";"1.545974";"1.395354";"0";"0";"19.45321";"19.11498";"19.28409";"0";"0";"0";"11.9";
"7/01/2002 13:00:00";"-1.128074";"-0.9756";"-0.966893";"0.866319";"0.715124";"-0.517945";"0";"0";"1.530448";"1.372399";"0";"0";"19.87962";"19.46883";"19.67422";"0";"0";"0";"13.575";
"7/01/2002 14:00:00";"-1.065054";"-1.152815";"-0.951067";"1.005769";"0.7153741";"-0.515546";"0";"0";"1.509987";"1.288254";"0";"0";"20.2087";"19.80095";"20.00483";"0";"0";"0";"13.925";
"7/01/2002 15:00:00";"-0.952472";"-1.287299";"-0.811638";"1.076855";"0.7165162";"-0.544707";"0";"0";"1.494515";"1.143279";"0";"0";"20.46206";"20.07186";"20.26696";"0";"0";"0";"13.825";
"7/01/2002 16:00:00";"-0.806974";"-1.360421";"-0.57428";"1.075965";"0.7173619";"-0.567553";"0";"0";"1.482047";"0.8533967";"0";"0";"20.63828";"20.24691";"20.44259";"0";"0";"0";"13.725";
"7/01/2002 17:00:00";"-0.651101";"-1.372176";"-0.299424";"0.978673";"0.7179075";"-0.582304";"0";"0";"1.474628";"0.5423347";"0";"0";"20.71578";"20.31709";"20.51644";"0";"0";"0";"13.625";
"7/01/2002 18:00:00";"-0.497718";"-1.312168";"0.016373";"0.805013";"0.7180505";"-0.588186";"0";"0";"1.473394";"0.1854324";"0";"0";"20.68503";"20.26655";"20.47579";"0";"0";"0";"13.525";
"7/01/2002 19:00:00";"-0.381801";"-1.224433";"0.252063";"0.545387";"0.718101";"-0.588286";"0";"0";"1.477508";"0";"0";"0";"20.58401";"20.13427";"20.35914";"0";"0";"0";"13.425";
"7/01/2002 20:00:00";"-0.340383";"-1.160196";"0.300343";"0.213632";"0.7179669";"-0.592086";"0";"0.203414";"1.482407";"0";"0";"0";"20.52751";"19.99342";"20.26047";"0.203414";"0";"0";"13.325";
"7/01/2002 21:00:00";"-0.327182";"-1.081319";"0.364647";"-0.014544";"0.7178397";"-0.593737";"0";"0.203414";"1.488248";"0";"0";"0";"20.36782";"19.84635";"20.10709";"0.203414";"0";"0";"13.15";
"7/01/2002 22:00:00";"-0.333691";"-0.995321";"0.410832";"-0.140572";"0.717658";"-0.591798";"0";"0.203414";"1.497431";"0";"0";"0";"20.21577";"19.69221";"19.95399";"0.203414";"0";"0";"13.025";
"7/01/2002 23:00:00";"-0.343547";"-0.898492";"0.470357";"-0.184415";"1.05915";"-0.581461";"0";"0.203414";"1.510871";"0";"0";"-0.2774327";"19.83276";"19.52872";"19.68074";"0.203414";"0";"0.172912";"12.775";
"7/01/2002";"-0.29746";"-0.728283";"0.734068";"-0.087851";"1.737838";"-0.549844";"0";"0";"1.536974";"0";"0";"-0.7866734";"19.06409";"19.28895";"19.17652";"0";"0";"0.51874";"12.4";
"8/01/2002 01:00:00";"-0.280803";"-0.553342";"0.86544";"-0.035067";"2.077572";"-0.536809";"0";"0";"1.547157";"0";"0";"-1.023983";"18.57233";"18.99661";"18.78447";"0";"0";"0.691656";"12.075";
"8/01/2002 02:00:00";"-0.318122";"-0.406592";"0.825855";"-0.016428";"2.083482";"-0.593411";"0.025759";"0";"1.547157";"0";"0";"-1.103538";"18.18095";"18.73391";"18.45743";"0";"0.030305";"0.691656";"11.025";
"8/01/2002 03:00:00";"-0.348802";"-0.252744";"0.816064";"-0.043286";"2.084687";"-0.692774";"0.358003";"0";"1.547157";"0";"0";"-0.9536791";"17.9649";"18.46761";"18.21625";"0";"0.421178";"0.691656";"9.65";
"8/01/2002 04:00:00";"-0.416356";"-0.119484";"0.740795";"-0.109674";"2.085645";"-0.797674";"0.840105";"0";"1.547157";"0";"0";"-0.6608904";"17.85555";"18.20764";"18.0316";"0";"0.988359";"0.691656";"8.325";
"8/01/2002 05:00:00";"-0.518905";"-0.008106";"0.644765";"-0.172947";"2.084186";"-0.800696";"1.005496";"0";"1.547157";"0";"2.960353E-03";"-0.5025963";"17.78896";"17.99113";"17.89005";"0";"1.182935";"0.691656";"8.225";
"8/01/2002 06:00:00";"-0.621703";"0.063745";"0.495913";"-0.286275";"2.082797";"-0.765471";"1.051362";"0";"1.547157";"9.787859E-02";"0.0261749";"-0.4156072";"17.75523";"17.82538";"17.79031";"0";"1.236896";"0.691656";"8.6";
"8/01/2002 07:00:00";"-0.740865";"0.062813";"0.247748";"-0.38337";"2.082014";"-0.735983";"1.041068";"0";"1.547157";"0.4416994";"3.925981E-02";"-0.3851447";"17.73781";"17.75501";"17.74641";"0";"1.224785";"0.691656";"8.925";
"8/01/2002 08:00:00";"-0.922526";"-0.095331";"-0.35111";"-0.447107";"1.395832";"-0.698003";"0.062588";"1.017072";"1.547157";"0.7791685";"0";"-0.5966853";"17.978";"17.89047";"17.93423";"1.017072";"0.073634";"0.345828";"9.6";
"8/01/2002 09:00:00";"-1.062856";"-0.287521";"-0.74296";"-0.268497";"1.059203";"-0.673289";"0";"1.017072";"1.547157";"1.052313";"0";"-0.3189543";"18.58134";"18.16965";"18.3755";"1.017072";"0";"0.172912";"10.475";
"8/01/2002 10:00:00";"-1.201795";"-0.537958";"-1.094489";"-0.029899";"0.7182016";"-0.653995";"0";"1.017072";"1.547154";"1.276184";"0";"0";"19.19706";"18.57586";"18.88646";"1.017072";"0";"0";"11.3";
"8/01/2002 11:00:00";"-1.173814";"-0.693287";"-0.928302";"0.446102";"0.7177526";"-0.595889";"0";"0";"1.545589";"1.350768";"0";"0";"19.31583";"18.94133";"19.12858";"0";"0";"0";"12.1";
"8/01/2002 12:00:00";"-1.128092";"-0.881862";"-0.95132";"0.756932";"0.716404";"-0.552569";"0";"0";"1.539489";"1.394404";"0";"0";"19.68682";"19.29694";"19.49188";"0";"0";"0";"12.975";
"8/01/2002 13:00:00";"-1.084702";"-1.085323";"-1.018484";"0.958949";"0.7153258";"-0.515131";"0";"0";"1.519459";"1.37127";"0";"0";"20.07519";"19.66779";"19.87149";"0";"0";"0";"13.8";
"8/01/2002 14:00:00";"-0.992342";"-1.26236";"-0.967072";"1.09328";"0.7157842";"-0.542931";"0";"0";"1.499933";"1.286805";"0";"0";"20.38739";"20.00342";"20.1954";"0";"0";"0";"13.775";
"8/01/2002 15:00:00";"-0.863905";"-1.394252";"-0.807591";"1.14094";"0.7170103";"-0.593894";"0";"0";"1.484778";"1.143486";"0";"0";"20.62216";"20.26982";"20.44599";"0";"0";"0";"13.4";
"8/01/2002 16:00:00";"-0.718696";"-1.406157";"-0.379388";"0.958475";"0.7178367";"-0.625802";"0";"0";"1.475219";"0.8569056";"0";"0";"20.6751";"20.32939";"20.50225";"0";"0";"0";"13.075";
"8/01/2002 17:00:00";"-0.574939";"-1.303206";"0.128982";"0.450045";"0.7186661";"-0.642665";"0";"0";"1.47827";"0.5400794";"0";"0";"20.57103";"20.1902";"20.38062";"0";"0";"0";"12.775";
"8/01/2002 18:00:00";"-0.456989";"-1.178104";"0.391398";"0.281695";"0.7195423";"-0.661982";"0";"0";"1.48519";"0.184299";"0";"0";"20.41953";"20.02283";"20.22118";"0";"0";"0";"12.4";
"8/01/2002 19:00:00";"-0.40782";"-1.044937";"0.540793";"0.186408";"0.7199776";"-0.670768";"0";"0";"1.496292";"0";"0";"0";"20.19163";"19.81334";"20.00249";"0";"0";"0";"12.075";
"8/01/2002 20:00:00";"-0.438899";"-0.948613";"0.514237";"0.000817";"0.7212464";"-0.703482";"0";"0.203414";"1.507433";"0";"0";"0";"20.04714";"19.62074";"19.83394";"0.203414";"0";"0";"11.55";
"8/01/2002 21:00:00";"-0.471635";"-0.84842";"0.516776";"-0.128891";"0.7226563";"-0.743357";"0";"0.203414";"1.516068";"0";"0";"0";"19.83315";"19.43657";"19.63486";"0.203414";"0";"0";"10.875";
"8/01/2002 22:00:00";"-0.507963";"-0.730969";"0.564933";"-0.175154";"0.7237228";"-0.775539";"0";"0.203414";"1.529086";"0";"0";"0";"19.57625";"19.2281";"19.40217";"0.203414";"0";"0";"10.25";
"8/01/2002 23:00:00";"-0.540637";"-0.59974";"0.637912";"-0.131621";"1.063819";"-0.769506";"0";"0.203414";"1.542549";"0";"0";"-0.3649197";"19.03936";"19.01653";"19.02795";"0.203414";"0";"0.172912";"9.8";
"8/01/2002";"-0.511072";"-0.400319";"0.94342";"-0.010972";"1.741464";"-0.724226";"0.067754";"0";"1.547157";"0";"0";"-0.9608662";"18.16076";"18.72961";"18.44519";"0";"0.07971";"0.51874";"9.475";
"9/01/2002 01:00:00";"-0.516096";"-0.227634";"0.919488";"-0.022953";"2.086518";"-0.738562";"0.490617";"0";"1.547157";"0";"0";"-0.9056675";"17.94598";"18.41693";"18.18146";"0";"0.577197";"0.691656";"9.1";
"9/01/2002 02:00:00";"-0.567291";"-0.097597";"0.767741";"-0.1057";"2.086333";"-0.760146";"0.77642";"0";"1.547157";"0";"0";"-0.6580708";"17.87022";"18.16275";"18.01649";"0";"0.913436";"0.691656";"8.775";
"9/01/2002 03:00:00";"-0.627003";"0.011034";"0.64456";"-0.196332";"2.085407";"-0.786703";"1.021508";"0";"1.547157";"0";"2.088164E-02";"-0.4801888";"17.80203";"17.94779";"17.87491";"0";"1.201774";"0.691656";"8.4";
"9/01/2002 04:00:00";"-0.698924";"0.11603";"0.586046";"-0.263376";"2.084169";"-0.809418";"1.271532";"0";"1.547157";"0";"0.1116661";"-0.3599381";"17.73889";"17.74452";"17.7417";"0";"1.495919";"0.691656";"8.075";
"9/01/2002 05:00:00";"-0.793184";"0.198505";"0.504213";"-0.324898";"2.082273";"-0.792584";"1.354691";"0";"1.547157";"0";"0.2064527";"-0.3403805";"17.69311";"17.58356";"17.63833";"0";"1.593754";"0.691656";"8.225";
"9/01/2002 06:00:00";"-0.87683";"0.244398";"0.360857";"-0.416675";"2.081315";"-0.758365";"1.380155";"0";"1.547157";"9.727776E-02";"0.2752239";"-0.3219318";"17.67089";"17.46923";"17.57006";"0";"1.62371";"0.691656";"8.6";
"9/01/2002 07:00:00";"-0.972881";"0.220215";"0.121699";"-0.483849";"2.081046";"-0.729855";"1.341883";"0";"1.547157";"0.4326108";"0.2747604";"-0.3081669";"17.6646";"17.44439";"17.55449";"0";"1.578686";"0.691656";"8.925";
"9/01/2002 08:00:00";"-1.1279";"0.036931";"-0.459534";"-0.521708";"1.394167";"-0.652671";"0.206945";"1.017072";"1.547157";"0.7740436";"7.959314E-03";"-0.4183703";"17.89614";"17.62099";"17.75856";"1.017072";"0.243463";"0.345828";"10.05";
"9/01/2002 09:00:00";"-1.224069";"-0.16144";"-0.81474";"-0.295736";"1.056092";"-0.57656";"0";"1.017072";"1.547157";"1.051817";"0";"-0.2740504";"18.41561";"17.92492";"18.17027";"1.017072";"0";"0.172912";"11.45";
"9/01/2002 10:00:00";"-1.336626";"-0.424282";"-1.177513";"-0.052543";"0.7138314";"-0.51128";"0";"1.017072";"1.547157";"1.275536";"0";"0";"19.05735";"18.35791";"18.70763";"1.017072";"0";"0";"12.85";
"9/01/2002 11:00:00";"-1.289753";"-0.598457";"-1.024542";"0.423991";"0.7130253";"-0.440214";"0";"0";"1.54704";"1.350036";"0";"0";"19.23904";"18.75735";"18.9982";"0";"0";"0";"13.875";
"9/01/2002 12:00:00";"-1.223103";"-0.807744";"-1.054532";"0.736708";"0.7121336";"-0.40474";"0";"0";"1.54101";"1.393398";"0";"0";"19.64632";"19.14927";"19.3978";"0";"0";"0";"14.7";
"9/01/2002 13:00:00";"-1.155504";"-1.0294";"-1.117739";"0.935751";"0.7112238";"-0.37222";"0";"0";"1.52092";"1.370884";"0";"0";"20.06174";"19.55439";"19.80806";"0";"0";"0";"15.5";
"9/01/2002 14:00:00";"-1.042913";"-1.226661";"-1.069364";"1.063475";"0.7114314";"-0.379263";"0";"0";"1.49942";"1.288712";"0";"0";"20.4275";"19.92601";"20.17675";"0";"0";"0";"15.775";
"9/01/2002 15:00:00";"-0.899733";"-1.384464";"-0.927789";"1.109073";"0.7120652";"-0.401757";"0";"0";"1.480579";"1.145114";"0";"0";"20.72861";"20.23592";"20.48227";"0";"0";"0";"15.8";
"9/01/2002 16:00:00";"-0.731794";"-1.477983";"-0.680377";"1.093179";"0.7125003";"-0.413514";"0";"0";"1.465384";"0.8568739";"0";"0";"20.94897";"20.44639";"20.69768";"0";"0";"0";"15.875";
"9/01/2002 17:00:00";"-0.560818";"-1.506761";"-0.391242";"0.986719";"0.7138032";"-0.45629";"0";"0";"1.45555";"0.5441845";"0";"0";"21.04021";"20.54599";"20.7931";"0";"0";"0";"15.45";
"9/01/2002 18:00:00";"-0.39187";"-1.453553";"-0.038166";"0.811765";"0.7150968";"-0.496677";"0";"0";"1.454621";"0.1873298";"0";"0";"20.99876";"20.51064";"20.7547";"0";"0";"0";"14.925";
"9/01/2002 19:00:00";"-0.276579";"-1.34393";"0.299261";"0.528334";"0.7161764";"-0.529472";"0";"0";"1.461048";"0";"0";"0";"20.81179";"20.34023";"20.57601";"0";"0";"0";"14.35";
"9/01/2002 20:00:00";"-0.266065";"-1.247924";"0.418431";"0.133722";"0.7170543";"-0.556928";"0";"0.203414";"1.472056";"0";"0";"0";"20.68629";"20.14878";"20.41754";"0.203414";"0";"0";"13.9";
"9/01/2002 21:00:00";"-0.285371";"-1.153125";"0.464206";"-0.108904";"0.7176133";"-0.575282";"0";"0.203414";"1.479542";"0";"0";"0";"20.50029";"19.97262";"20.23646";"0.203414";"0";"0";"13.5";
"9/01/2002 22:00:00";"-0.330307";"-1.032391";"0.551887";"-0.182995";"0.7179819";"-0.588431";"0";"0.203414";"1.492512";"0";"0";"0";"20.25041";"19.75716";"20.00379";"0.203414";"0";"0";"13.1";
"9/01/2002 23:00:00";"-0.392851";"-0.902374";"0.617603";"-0.162451";"1.05911";"-0.604131";"0";"0.203414";"1.513741";"0";"0";"-0.2884532";"19.80012";"19.54491";"19.67251";"0.203414";"0";"0.172912";"12.475";
"9/01/2002";"-0.390799";"-0.716367";"0.874711";"-0.074213";"1.735635";"-0.590859";"0";"0";"1.537946";"0";"0";"-0.8442841";"18.99849";"19.26848";"19.13348";"0";"0";"0.51874";"11.85";
"10/01/2002 01:00:00";"-0.381098";"-0.511384";"1.006015";"-0.040974";"2.077532";"-0.595457";"0.002141";"0";"1.547157";"0";"0";"-1.129357";"18.36206";"18.93059";"18.64633";"0";"0.002519";"0.691656";"11.175";
"10/01/2002 02:00:00";"-0.400978";"-0.329256";"0.973151";"-0.084233";"2.080076";"-0.606969";"0.076291";"0";"1.547157";"0";"0";"-1.075325";"18.09063";"18.60321";"18.34692";"0";"0.089754";"0.691656";"10.775";
"10/01/2002 03:00:00";"-0.444845";"-0.182244";"0.841681";"-0.17514";"2.079972";"-0.616497";"0.318549";"0";"1.547157";"0";"0";"-0.8503311";"17.97436";"18.32085";"18.1476";"0";"0.374764";"0.691656";"10.55";
"10/01/2002 04:00:00";"-0.504967";"-0.065029";"0.697639";"-0.274787";"2.080382";"-0.634502";"0.565457";"0";"1.547157";"0";"0";"-0.6365162";"17.90872";"18.08454";"17.99663";"0";"0.665245";"0.691656";"10.275";
"10/01/2002 05:00:00";"-0.571826";"0.037362";"0.597514";"-0.371301";"2.080671";"-0.655104";"0.793776";"0";"1.547157";"0";"8.625754E-03";"-0.4545684";"17.84818";"17.88328";"17.86573";"0";"0.933854";"0.691656";"9.975";
"10/01/2002 06:00:00";"-0.648147";"0.108597";"0.478331";"-0.479938";"2.080967";"-0.670038";"0.965194";"0";"1.547157";"9.668308E-02";"4.870922E-02";"-0.3506416";"17.7961";"17.72397";"17.76003";"0";"1.135523";"0.691656";"9.75";
"10/01/2002 07:00:00";"-0.744358";"0.10626";"0.247152";"-0.557427";"2.081562";"-0.690119";"1.053481";"0";"1.547157";"0.4290626";"7.168367E-02";"-0.3221544";"17.75392";"17.66101";"17.70746";"0";"1.239389";"0.691656";"9.475";
"10/01/2002 08:00:00";"-0.909839";"-0.055382";"-0.351746";"-0.600093";"1.393867";"-0.62828";"0.060557";"1.017072";"1.547157";"0.7713305";"0";"-0.5350663";"18.01257";"17.80447";"17.90852";"1.017072";"0.071244";"0.345828";"10.45";
"10/01/2002 09:00:00";"-1.052477";"-0.258411";"-0.782876";"-0.409724";"1.055711";"-0.555101";"0";"1.017072";"1.547157";"1.050838";"0";"-0.2645667";"18.64095";"18.10271";"18.37183";"1.017072";"0";"0.172912";"11.925";
"10/01/2002 10:00:00";"-1.19214";"-0.519117";"-1.152299";"-0.141581";"0.7125378";"-0.485954";"0";"1.017072";"1.546988";"1.269684";"0";"0";"19.25849";"18.53218";"18.89534";"1.017072";"0";"0";"13.35";
"10/01/2002 11:00:00";"-1.167409";"-0.688568";"-0.994069";"0.364035";"0.712968";"-0.450206";"0";"0";"1.543428";"1.345916";"0";"0";"19.41001";"18.92169";"19.16585";"0";"0";"0";"13.925";
