1;"eplusout"

"Date/Time";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Water Heater Electricity Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)"
;"Environment";"Environment";"AUX HW LOOP WATER HEATER";"4299 WATER OUTLET";"4292 WATER OUTLET"
"31/08/2002 08:00";"185";"55.75";"125.956099761272";"0";"0"
"31/08/2002 09:00";"306";"98";"0";"0";"0"
"31/08/2002 10:00";"404.75";"128";"0";"0";"0"
"31/08/2002 11:00";"495";"119";"0";"0";"0"
"31/08/2002 12:00";"576.5";"75";"0";"0";"0"
"31/08/2002 13:00";"410.25";"262";"0";"0";"0"
"31/08/2002 14:00";"391";"269.25";"0";"0";"0"
"31/08/2002 15:00";"281.5";"336.25";"0";"0";"0"
"31/08/2002 16:00";"192.75";"297.5";"0";"0";"0"
"31/08/2002 17:00";"99.75";"134.25";"0";"0";"0"
"31/08/2002 18:00";"6";"0";"0";"0";"0"
"31/08/2002 19:00";"0";"0";"0";"3617.76591160386";"479.690905082989"
"31/08/2002 20:00";"0";"0";"834.412413314499";"3519.95104548379";"466.721325843711"
"31/08/2002 21:00";"0";"0";"0";"0";"0"
"31/08/2002 22:00";"0";"0";"0";"0";"0"
"31/08/2002 23:00";"0";"0";"0";"0";"0"
"1/09/2002 00:00";"0";"0";"0";"0";"0"
"1/09/2002 01:00";"0";"0";"0";"0";"0"
"1/09/2002 02:00";"0";"0";"0";"0";"0"
"1/09/2002 03:00";"0";"0";"0";"0";"0"
"1/09/2002 04:00";"0";"0";"0";"0";"0"
"1/09/2002 05:00";"0";"0";"0";"0";"0"
"1/09/2002 06:00";"13";"27";"981.438967754251";"3553.44220822539";"471.162023932072"
"1/09/2002 07:00";"69.75";"217";"1704.98684777779";"3550.31617050147";"470.747532806402"
"1/09/2002 08:00";"119.75";"615.75";"197.275516499178";"0";"0"
"1/09/2002 09:00";"137.5";"789.5";"0";"0";"0"
"1/09/2002 10:00";"254.75";"620.75";"0";"0";"0"
"1/09/2002 11:00";"380.25";"398.25";"0";"0";"0"
"1/09/2002 12:00";"485.75";"100.75";"0";"0";"0"
"1/09/2002 13:00";"562";"78.25";"0";"0";"0"
"1/09/2002 14:00";"387";"274";"0";"0";"0"
"1/09/2002 15:00";"290.5";"270.25";"0";"0";"0"
"1/09/2002 16:00";"219.5";"160.75";"0";"0";"0"
"1/09/2002 17:00";"91.25";"81.75";"0";"0";"0"
"1/09/2002 18:00";"4";"0";"0";"0";"0"
"1/09/2002 19:00";"0";"0";"0";"3705.64740906617";"491.343387882534"
"1/09/2002 20:00";"0";"0";"400.923958323583";"3530.56957658462";"468.129270116188"
"1/09/2002 21:00";"0";"0";"0";"0";"0"
"1/09/2002 22:00";"0";"0";"0";"0";"0"
"1/09/2002 23:00";"0";"0";"0";"0";"0"
"2/09/2002 00:00";"0";"0";"0";"0";"0"
"2/09/2002 01:00";"0";"0";"0";"0";"0"
"2/09/2002 02:00";"0";"0";"0";"0";"0"
"2/09/2002 03:00";"0";"0";"0";"0";"0"
"2/09/2002 04:00";"0";"0";"0";"0";"0"
"2/09/2002 05:00";"0";"0";"0";"0";"0"
"2/09/2002 06:00";"13";"16.5";"892.306669050974";"3545.35525568421";"470.089749584138"
"2/09/2002 07:00";"70";"185.5";"1470.02288794516";"3555.10959683313";"471.383108206155"
"2/09/2002 08:00";"148.5";"520.25";"0";"0";"0"
"2/09/2002 09:00";"235.25";"465.75";"0";"0";"0"
"2/09/2002 10:00";"305.5";"466";"0";"0";"0"
"2/09/2002 11:00";"410";"310.5";"0";"0";"0"
"2/09/2002 12:00";"446.25";"310";"0";"0";"0"
"2/09/2002 13:00";"432.5";"334.5";"0";"0";"0"
"2/09/2002 14:00";"388";"273";"0";"0";"0"
"2/09/2002 15:00";"284.5";"247.25";"0";"0";"0"
"2/09/2002 16:00";"196";"69.75";"0";"0";"0"
"2/09/2002 17:00";"82";"9";"0";"0";"0"
"2/09/2002 18:00";"5";"0";"0";"0";"0"
"2/09/2002 19:00";"0";"0";"0";"3718.46368843021";"493.042738475731"
"2/09/2002 20:00";"0";"0";"0";"3598.89166822297";"477.188310080616"
"2/09/2002 21:00";"0";"0";"0";"0";"0"
"2/09/2002 22:00";"0";"0";"0";"0";"0"
"2/09/2002 23:00";"0";"0";"0";"0";"0"
"3/09/2002 00:00";"0";"0";"0";"0";"0"
"3/09/2002 01:00";"0";"0";"0";"0";"0"
"3/09/2002 02:00";"0";"0";"0";"0";"0"
"3/09/2002 03:00";"0";"0";"0";"0";"0"
"3/09/2002 04:00";"0";"0";"0";"0";"0"
"3/09/2002 05:00";"0";"0";"0";"0";"0"
"3/09/2002 06:00";"12";"2.75";"837.174567640636";"3525.67773639358";"467.480645714804"
"3/09/2002 07:00";"76.5";"53.75";"1383.99812493834";"3544.22155512255";"469.939428678418"
"3/09/2002 08:00";"195.25";"188.75";"15.2749109368223";"0";"0"
"3/09/2002 09:00";"306.75";"232";"0";"0";"0"
"3/09/2002 10:00";"380.25";"277";"0";"0";"0"
"3/09/2002 11:00";"485.75";"183.25";"0";"0";"0"
"3/09/2002 12:00";"470";"90.25";"0";"0";"0"
"3/09/2002 13:00";"484";"30.5";"0";"0";"0"
"3/09/2002 14:00";"394";"105.25";"0";"0";"0"
"3/09/2002 15:00";"300.75";"105.75";"0";"0";"0"
"3/09/2002 16:00";"206.25";"56.5";"0";"0";"0"
"3/09/2002 17:00";"87.5";"14.25";"0";"0";"0"
"3/09/2002 18:00";"4";"0";"0";"0";"0"
"3/09/2002 19:00";"0";"0";"0";"3572.33764165521";"473.667428589354"
"3/09/2002 20:00";"0";"0";"832.52969615729";"3537.01151517939";"468.983426916413"
"3/09/2002 21:00";"0";"0";"0";"0";"0"
"3/09/2002 22:00";"0";"0";"0";"0";"0"
"3/09/2002 23:00";"0";"0";"0";"0";"0"
"4/09/2002 00:00";"0";"0";"0";"0";"0"
"4/09/2002 01:00";"0";"0";"0";"0";"0"
"4/09/2002 02:00";"0";"0";"0";"0";"0"
"4/09/2002 03:00";"0";"0";"0";"0";"0"
"4/09/2002 04:00";"0";"0";"0";"0";"0"
"4/09/2002 05:00";"0";"0";"0";"0";"0"
"4/09/2002 06:00";"10.25";"0";"1437.43988173903";"3547.52085723002";"470.376893470985"
"4/09/2002 07:00";"70.25";"49.75";"1606.28872584616";"3547.85645623494";"470.421391593403"
"4/09/2002 08:00";"192.75";"202";"0";"0";"0"
"4/09/2002 09:00";"297.5";"280.5";"0";"0";"0"
"4/09/2002 10:00";"311.5";"493.75";"0";"0";"0"
"4/09/2002 11:00";"361.25";"468.75";"0";"0";"0"
"4/09/2002 12:00";"458.5";"268";"0";"0";"0"
"4/09/2002 13:00";"580.25";"45";"0";"0";"0"
"4/09/2002 14:00";"381.5";"121.75";"0";"0";"0"
"4/09/2002 15:00";"301.5";"105.75";"0";"0";"0"
"4/09/2002 16:00";"206.25";"56.75";"0";"0";"0"
"4/09/2002 17:00";"88";"15";"0";"0";"0"
"4/09/2002 18:00";"5";"0";"0";"0";"0"
"4/09/2002 19:00";"0";"0";"0";"3493.05529025848";"463.155133480203"
"4/09/2002 20:00";"0";"0";"826.472737492961";"3496.86201581125";"463.659879135513"
"4/09/2002 21:00";"0";"0";"0";"0";"0"
"4/09/2002 22:00";"0";"0";"0";"0";"0"
"4/09/2002 23:00";"0";"0";"0";"0";"0"
"5/09/2002 00:00";"0";"0";"0";"0";"0"
"5/09/2002 01:00";"0";"0";"0";"0";"0"
"5/09/2002 02:00";"0";"0";"0";"0";"0"
"5/09/2002 03:00";"0";"0";"0";"0";"0"
"5/09/2002 04:00";"0";"0";"0";"0";"0"
"5/09/2002 05:00";"0";"0";"0";"0";"0"
"5/09/2002 06:00";"13.75";"13";"925.459782936937";"3546.44875936652";"470.234740659817"
"5/09/2002 07:00";"82.5";"113";"1525.71728076197";"3549.34975409299";"470.619392630118"
"5/09/2002 08:00";"198.5";"275.25";"0";"0";"0"
"5/09/2002 09:00";"286.5";"298.75";"0";"0";"0"
"5/09/2002 10:00";"274.75";"543";"0";"0";"0"
"5/09/2002 11:00";"365.75";"485";"0";"0";"0"
"5/09/2002 12:00";"414";"407.25";"0";"0";"0"
"5/09/2002 13:00";"432";"325.5";"0";"0";"0"
"5/09/2002 14:00";"416";"245.25";"0";"0";"0"
"5/09/2002 15:00";"350.75";"229";"0";"0";"0"
"5/09/2002 16:00";"196";"325.75";"0";"0";"0"
"5/09/2002 17:00";"100";"131.25";"0";"0";"0"
"5/09/2002 18:00";"5";"0";"0";"0";"0"
"5/09/2002 19:00";"0";"0";"0";"3636.57204211548";"482.184468786847"
"5/09/2002 20:00";"0";"0";"0";"3636.29616927264";"482.147889943189"
"5/09/2002 21:00";"0";"0";"0";"0";"0"
"5/09/2002 22:00";"0";"0";"0";"0";"0"
"5/09/2002 23:00";"0";"0";"0";"0";"0"
"6/09/2002 00:00";"0";"0";"0";"0";"0"
"6/09/2002 01:00";"0";"0";"0";"0";"0"
"6/09/2002 02:00";"0";"0";"0";"0";"0"
"6/09/2002 03:00";"0";"0";"0";"0";"0"
"6/09/2002 04:00";"0";"0";"0";"0";"0"
"6/09/2002 05:00";"0";"0";"0";"0";"0"
"6/09/2002 06:00";"12.25";"0";"607.822840558222";"3498.18194278976";"463.834892384694"
"6/09/2002 07:00";"78.75";"14";"1146.05646760045";"3545.19132391571";"470.06801335788"
"6/09/2002 08:00";"193.25";"70.25";"0";"0";"0"
"6/09/2002 09:00";"298.25";"126.75";"0";"0";"0"
"6/09/2002 10:00";"393";"202.75";"0";"0";"0"
"6/09/2002 11:00";"424.5";"303.75";"0";"0";"0"
"6/09/2002 12:00";"503.75";"225.5";"0";"0";"0"
"6/09/2002 13:00";"585.75";"47";"0";"0";"0"
"6/09/2002 14:00";"391.75";"113.5";"0";"0";"0"
"6/09/2002 15:00";"330.5";"70.25";"0";"0";"0"
"6/09/2002 16:00";"208";"58.5";"0";"0";"0"
"6/09/2002 17:00";"88.25";"15.75";"0";"0";"0"
"6/09/2002 18:00";"4";"0";"0";"0";"0"
"6/09/2002 19:00";"0";"0";"0";"3585.28816674614";"475.38457924364"
"6/09/2002 20:00";"0";"0";"400.077670530071";"3500.08340305593";"464.087012952564"
"6/09/2002 21:00";"0";"0";"0";"0";"0"
"6/09/2002 22:00";"0";"0";"0";"0";"0"
"6/09/2002 23:00";"0";"0";"0";"0";"0"
"7/09/2002 00:00";"0";"0";"0";"0";"0"
"7/09/2002 01:00";"0";"0";"0";"0";"0"
"7/09/2002 02:00";"0";"0";"0";"0";"0"
"7/09/2002 03:00";"0";"0";"0";"0";"0"
"7/09/2002 04:00";"0";"0";"0";"0";"0"
"7/09/2002 05:00";"0";"0";"0";"0";"0"
"7/09/2002 06:00";"14.75";"37.75";"1299.37238701079";"3526.24412390467";"467.555744807577"
"7/09/2002 07:00";"76";"256.75";"1361.93203181482";"3541.56759668618";"469.587532022996"
"7/09/2002 08:00";"123.75";"641";"137.467788042434";"0";"0"
"7/09/2002 09:00";"113";"868.5";"0";"0";"0"
"7/09/2002 10:00";"154.25";"877.25";"0";"0";"0"
"7/09/2002 11:00";"326.5";"609";"0";"0";"0"
"7/09/2002 12:00";"433.5";"439.25";"0";"0";"0"
"7/09/2002 13:00";"414.75";"391.25";"0";"0";"0"
"7/09/2002 14:00";"453.25";"231.25";"0";"0";"0"
"7/09/2002 15:00";"377";"162.25";"0";"0";"0"
"7/09/2002 16:00";"200.5";"209.5";"0";"0";"0"
"7/09/2002 17:00";"93.25";"86.25";"0";"0";"0"
"7/09/2002 18:00";"5";"0";"0";"0";"0"
"7/09/2002 19:00";"0";"0";"0";"3728.24632789467";"494.339849259975"
"7/09/2002 20:00";"0";"0";"0";"3750.48366006284";"497.288366730429"
"7/09/2002 21:00";"0";"0";"0";"0";"0"
"7/09/2002 22:00";"0";"0";"0";"0";"0"
"7/09/2002 23:00";"0";"0";"0";"0";"0"
"8/09/2002 00:00";"0";"0";"0";"0";"0"
"8/09/2002 01:00";"0";"0";"0";"0";"0"
"8/09/2002 02:00";"0";"0";"0";"0";"0"
"8/09/2002 03:00";"0";"0";"0";"0";"0"
"8/09/2002 04:00";"0";"0";"0";"0";"0"
"8/09/2002 05:00";"0";"0";"0";"0";"0"
"8/09/2002 06:00";"15.5";"24.25";"0";"3572.87086922941";"473.738130902309"
"8/09/2002 07:00";"83";"181.75";"826.041396869065";"3518.74053369389";"466.560820296835"
"8/09/2002 08:00";"146.75";"507.5";"0";"0";"0"
"8/09/2002 09:00";"151";"739.25";"0";"0";"0"
"8/09/2002 10:00";"189.5";"805.5";"0";"0";"0"
"8/09/2002 11:00";"181";"892";"0";"0";"0"
