Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1175064,-,-,-,-11.59,-76.14,0,4598,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point
2013,10,30,2,30,0,0,0,3.5,120,2.1,0.16,613,-1.2000000000000002
2013,10,30,3,30,0,0,0,3.2,107,1.6,0.16,613,-1.1
2013,10,30,4,30,0,0,0,2.9000000000000004,101,1.2000000000000002,0.16,612,-1.2000000000000002
2013,10,30,5,30,0,0,0,2.8000000000000003,101,0.8,0.16,612,-1.3
2013,10,30,6,30,0,0,0,2.9000000000000004,115,0.5,0.16,611,-1.4000000000000001
2013,10,30,7,30,0,0,0,2.8000000000000003,126,0.5,0.16,611,-1.5
2013,10,30,8,30,0,0,0,2.7,116,0.6000000000000001,0.16,611,-1.7000000000000002
2013,10,30,9,30,0,0,0,2.5,102,0.8,0.16,611,-1.9000000000000001
2013,10,30,10,30,0,0,0,2.9000000000000004,96,1.2000000000000002,0.16,611,-2
2013,10,30,11,30,126,91,158,4.9,92,1.5,0.16,612,-1.9000000000000001
2013,10,30,12,30,362,209,335,8.3,68,1.2000000000000002,0.16,612,-1.8
2013,10,30,13,30,631,339,439,11.3,204,0.8,0.16,612,-1.7000000000000002
2013,10,30,14,30,742,470,327,13.3,347,0.8,0.16,612,-2.1
2013,10,30,15,30,900,705,207,14.5,318,0.6000000000000001,0.16,612,-2.3000000000000003
2013,10,30,16,30,983,800,143,15,284,0.6000000000000001,0.16,611,-2.1
2013,10,30,17,30,690,584,108,14.700000000000001,254,0.8,0.16,611,-1.6
2013,10,30,18,30,732,539,212,13.700000000000001,235,0.9,0.16,610,-1
2013,10,30,19,30,361,337,31,11.8,223,1,0.16,610,-0.30000000000000004
2013,10,30,20,30,229,216,22,9.200000000000001,216,1,0.16,610,0.2
2013,10,30,21,30,127,123,10,6.5,211,0.9,0.16,610,0.4
2013,10,30,22,30,70,59,84,4.6000000000000005,201,0.8,0.16,610,0.5
2013,10,30,23,30,0,0,0,3.8000000000000003,193,0.7000000000000001,0.16,611,0.2
2013,10,31,0,30,0,0,0,3.3000000000000003,153,0.8,0.16,611,-0.1
2013,10,31,1,30,0,0,0,3,132,0.9,0.16,612,-0.4
2013,10,31,2,30,0,0,0,2.7,101,1,0.16,612,-0.5
2013,10,31,3,30,0,0,0,2.7,68,1,0.16,612,-0.5
2013,10,31,4,30,0,0,0,2.8000000000000003,52,0.9,0.16,612,-0.4
2013,10,31,5,30,0,0,0,2.8000000000000003,49,0.6000000000000001,0.16,611,-0.30000000000000004
2013,10,31,6,30,0,0,0,2.8000000000000003,51,0.5,0.16,611,-0.30000000000000004
2013,10,31,7,30,0,0,0,2.6,46,0.4,0.16,610,-0.30000000000000004
2013,10,31,8,30,0,0,0,2.4000000000000004,47,0.30000000000000004,0.16,611,-0.2
2013,10,31,9,30,0,0,0,2.3000000000000003,60,0.30000000000000004,0.16,611,-0.2
2013,10,31,10,30,0,0,0,2.8000000000000003,66,0.4,0.16,611,-0.2
2013,10,31,11,30,76,76,2,5.1000000000000005,42,0.4,0.16,612,-0.30000000000000004
2013,10,31,12,30,450,123,716,8.6,172,0.5,0.16,612,-0.6000000000000001
2013,10,31,13,30,710,137,861,11.4,313,0.7000000000000001,0.16,612,-0.8
2013,10,31,14,30,923,143,938,13.3,275,0.9,0.16,611,-0.9
2013,10,31,15,30,1069,149,974,14.3,241,1.4000000000000001,0.16,611,-0.8
2013,10,31,16,30,1088,701,388,14.3,230,2,0.16,611,-0.7000000000000001
2013,10,31,17,30,954,797,160,13.3,228,2.5,0.16,610,-0.2
2013,10,31,18,30,798,525,302,11.8,227,3,0.16,610,0.4
2013,10,31,19,30,769,464,395,10.3,226,3.4000000000000004,0.16,610,0.6000000000000001
2013,10,31,20,30,563,254,526,8.8,222,3.7,0.16,610,0.4
2013,10,31,21,30,333,132,545,7,219,3.7,0.16,610,0.1
2013,10,31,22,30,83,57,205,5.1000000000000005,216,3.2,0.16,610,-0.4
2013,10,31,23,30,0,0,0,4.2,214,2.8000000000000003,0.16,611,-0.8
2007,11,1,0,30,0,0,0,2.6,181,2.4000000000000004,0.14,611,0.6000000000000001
2007,11,1,1,30,0,0,0,2.5,175,2.1,0.14,611,0.6000000000000001
2007,11,1,2,30,0,0,0,2.2,172,1.5,0.14,611,0.6000000000000001
2007,11,1,3,30,0,0,0,2,172,0.9,0.14,611,0.6000000000000001
2007,11,1,4,30,0,0,0,1.9000000000000001,164,0.9,0.14,611,0.6000000000000001
2007,11,1,5,30,0,0,0,1.9000000000000001,149,1.3,0.14,611,0.6000000000000001
2007,11,1,6,30,0,0,0,1.9000000000000001,140,1.6,0.14,610,0.5
2007,11,1,7,30,0,0,0,1.9000000000000001,131,1.7000000000000002,0.14,610,0.30000000000000004
2007,11,1,8,30,0,0,0,1.8,125,1.5,0.14,610,0.1
2007,11,1,9,30,0,0,0,1.6,121,1.1,0.14,611,0
2007,11,1,10,30,0,0,0,1.9000000000000001,120,1.2000000000000002,0.14,611,-0.2
2007,11,1,11,30,78,77,5,4,126,1.8,0.14,611,-0.4
2007,11,1,12,30,373,203,369,7.300000000000001,136,2.3000000000000003,0.14,612,-0.8
2007,11,1,13,30,728,108,930,10.600000000000001,145,2.4000000000000004,0.14,612,-1
2007,11,1,14,30,776,524,303,13.3,157,2.6,0.14,612,-1.3
2007,11,1,15,30,901,707,206,14.9,169,2.9000000000000004,0.14,611,-1.7000000000000002
2007,11,1,16,30,949,778,171,15.3,178,3.2,0.14,611,-2
2007,11,1,17,30,841,577,269,14.5,182,3.3000000000000003,0.14,611,-1.7000000000000002
2007,11,1,18,30,869,660,230,13,186,3.3000000000000003,0.14,610,-1.1
2007,11,1,19,30,829,183,837,11.200000000000001,188,3.4000000000000004,0.14,610,-0.6000000000000001
2007,11,1,20,30,594,173,716,9.200000000000001,186,3.5,0.14,610,-0.4
2007,11,1,21,30,293,148,395,7.300000000000001,181,3.3000000000000003,0.14,610,-0.30000000000000004
2007,11,1,22,30,77,61,128,5.7,167,2.8000000000000003,0.14,611,-0.30000000000000004
2007,11,1,23,30,0,0,0,5,157,2.6,0.14,611,-0.2
2007,11,2,0,30,0,0,0,4.4,125,2.4000000000000004,0.14,611,-0.1
2007,11,2,1,30,0,0,0,4.3,110,2.1,0.14,612,0.2
2007,11,2,2,30,0,0,0,4.2,99,2.1,0.14,612,0.4
2007,11,2,3,30,0,0,0,4.2,89,2.1,0.14,611,0.8
2007,11,2,4,30,0,0,0,4.2,84,2.1,0.14,611,1.3
2007,11,2,5,30,0,0,0,4.2,85,2.2,0.14,611,1.7000000000000002
2007,11,2,6,30,0,0,0,4.3,83,2.2,0.14,610,1.9000000000000001
2007,11,2,7,30,0,0,0,4.2,77,2.2,0.14,610,2.2
2007,11,2,8,30,0,0,0,4.1000000000000005,67,2.2,0.14,610,2.4000000000000004
2007,11,2,9,30,0,0,0,4,60,2.2,0.14,611,2.6
2007,11,2,10,30,0,0,0,4.2,55,2.4000000000000004,0.14,611,2.8000000000000003
2007,11,2,11,30,185,79,475,5.6000000000000005,49,2.7,0.14,611,2.8000000000000003
2007,11,2,12,30,464,110,772,8,44,2.7,0.14,612,2.2
2007,11,2,13,30,728,118,915,10.8,45,2.3000000000000003,0.14,612,1.1
2007,11,2,14,30,940,117,990,13.3,52,2,0.14,612,0
2007,11,2,15,30,1090,109,1039,15.200000000000001,64,1.6,0.14,612,-0.7000000000000001
2007,11,2,16,30,1157,111,1050,16.1,88,1.1,0.14,611,-0.9
2007,11,2,17,30,1135,114,1038,16,136,0.9,0.14,611,-0.7000000000000001
2007,11,2,18,30,525,477,53,15.200000000000001,176,1.1,0.14,610,-0.5
2007,11,2,19,30,860,105,978,13.8,187,1.4000000000000001,0.14,610,-0.1
2007,11,2,20,30,625,98,895,11.8,193,1.6,0.14,610,0.4
2007,11,2,21,30,6,6,0,9.5,192,1.7000000000000002,0.14,610,0.9
2007,11,2,22,30,90,48,334,7.4,181,1.6,0.14,611,1.2000000000000002
2007,11,2,23,30,0,0,0,6.6000000000000005,173,1.5,0.14,611,1.3
2007,11,3,0,30,0,0,0,5.800000000000001,144,1.4000000000000001,0.14,612,1.4000000000000001
2007,11,3,1,30,0,0,0,5.300000000000001,126,1.1,0.14,612,1.5
2007,11,3,2,30,0,0,0,5,110,0.9,0.14,612,1.6
2007,11,3,3,30,0,0,0,4.7,104,0.9,0.14,612,1.8
2007,11,3,4,30,0,0,0,4.5,107,1,0.14,611,1.9000000000000001
2007,11,3,5,30,0,0,0,4.3,108,1,0.14,611,2
2007,11,3,6,30,0,0,0,4.2,105,1.1,0.14,610,2
2007,11,3,7,30,0,0,0,4,100,0.9,0.14,610,2
2007,11,3,8,30,0,0,0,3.8000000000000003,89,0.7000000000000001,0.14,610,2.1
2007,11,3,9,30,0,0,0,3.5,76,0.7000000000000001,0.14,611,2.1
2007,11,3,10,30,0,0,0,3.9000000000000004,69,1,0.14,611,2
2007,11,3,11,30,115,93,98,6.1000000000000005,67,0.9,0.14,612,1.8
2007,11,3,12,30,469,96,812,9.600000000000001,164,0.6000000000000001,0.14,612,0.4
2007,11,3,13,30,731,105,939,12.600000000000001,260,0.9,0.14,612,-1.1
2007,11,3,14,30,943,112,999,14.700000000000001,251,1.3,0.14,612,-1.7000000000000002
2007,11,3,15,30,1079,140,995,15.700000000000001,239,1.7000000000000002,0.14,611,-2
2007,11,3,16,30,318,294,24,15.9,231,2.1,0.14,611,-2
2007,11,3,17,30,1056,726,336,15.3,227,2.4000000000000004,0.14,611,-1.5
2007,11,3,18,30,662,537,138,13.700000000000001,223,2.9000000000000004,0.14,611,-1
2007,11,3,19,30,216,201,19,11.5,219,3.5,0.14,611,-0.8
2007,11,3,20,30,356,300,94,9.1,214,4.2,0.14,610,-1.1
2007,11,3,21,30,70,70,0,7,209,4.2,0.14,611,-1.9000000000000001
2007,11,3,22,30,28,28,0,5.4,201,3.5,0.14,611,-2.8000000000000003
2007,11,3,23,30,0,0,0,4.7,195,3,0.14,611,-3.3000000000000003
2007,11,4,0,30,0,0,0,3.8000000000000003,174,2,0.15,612,-3.5
2007,11,4,1,30,0,0,0,3.6,165,1.4000000000000001,0.15,612,-4
2007,11,4,2,30,0,0,0,3.3000000000000003,156,1.2000000000000002,0.15,612,-4.3
2007,11,4,3,30,0,0,0,2.9000000000000004,147,1.4000000000000001,0.15,612,-4.1000000000000005
2007,11,4,4,30,0,0,0,2.6,141,1.7000000000000002,0.15,612,-4.2
2007,11,4,5,30,0,0,0,2.4000000000000004,135,1.8,0.15,611,-4.5
2007,11,4,6,30,0,0,0,2.1,124,1.5,0.15,610,-4.7
2007,11,4,7,30,0,0,0,1.7000000000000002,108,1.1,0.15,610,-4.6000000000000005
2007,11,4,8,30,0,0,0,1.3,98,0.9,0.15,610,-4.4
2007,11,4,9,30,0,0,0,1,91,0.9,0.15,610,-4
2007,11,4,10,30,0,0,0,1.7000000000000002,82,1.2000000000000002,0.15,611,-3.4000000000000004
2007,11,4,11,30,153,86,298,4.6000000000000005,76,1.7000000000000002,0.15,611,-2.5
2007,11,4,12,30,390,189,437,8.5,56,1.5,0.15,611,-1.9000000000000001
2007,11,4,13,30,647,336,467,11.700000000000001,30,1.3,0.15,611,-2
2007,11,4,14,30,788,542,296,13.9,16,1.1,0.15,611,-2.1
2007,11,4,15,30,922,739,194,15.3,170,0.6000000000000001,0.15,611,-2.1
2007,11,4,16,30,1020,800,178,15.9,291,0.5,0.15,611,-2.2
2007,11,4,17,30,1020,800,221,15.4,247,0.8,0.15,610,-2.1
2007,11,4,18,30,1027,130,990,14,238,1.1,0.15,610,-1.6
2007,11,4,19,30,846,144,910,11.9,236,1.4000000000000001,0.15,610,-1
2007,11,4,20,30,533,263,459,9.5,233,1.7000000000000002,0.15,610,-0.7000000000000001
2007,11,4,21,30,161,148,33,7.300000000000001,226,1.8,0.15,610,-0.8
2007,11,4,22,30,55,48,53,5.6000000000000005,216,1.7000000000000002,0.15,610,-1.1
2007,11,4,23,30,0,0,0,5,209,1.6,0.15,611,-1.5
2007,11,5,0,30,0,0,0,4,163,1.3,0.15,611,-1.9000000000000001
2007,11,5,1,30,0,0,0,3.7,140,1.5,0.15,612,-2.3000000000000003
2007,11,5,2,30,0,0,0,3.6,124,1.7000000000000002,0.15,612,-2.3000000000000003
2007,11,5,3,30,0,0,0,3.5,110,1.7000000000000002,0.15,611,-2
2007,11,5,4,30,0,0,0,3.2,93,1.4000000000000001,0.15,610,-1.3
2007,11,5,5,30,0,0,0,2.8000000000000003,81,1.3,0.15,610,-0.6000000000000001
2007,11,5,6,30,0,0,0,2.8000000000000003,81,1.3,0.15,610,-0.1
2007,11,5,7,30,0,0,0,2.8000000000000003,86,1.3,0.15,609,0.1
2007,11,5,8,30,0,0,0,2.5,83,1.2000000000000002,0.15,610,0.30000000000000004
2007,11,5,9,30,0,0,0,2.2,72,1.2000000000000002,0.15,610,0
2007,11,5,10,30,0,0,0,2.4000000000000004,60,1.6,0.15,610,0.1
2007,11,5,11,30,87,83,17,3.6,51,2.3000000000000003,0.15,611,0.2
2007,11,5,12,30,79,79,0,6.4,41,2.6,0.15,611,0.4
2007,11,5,13,30,275,259,25,9.9,28,2.5,0.15,611,-0.1
2007,11,5,14,30,936,124,977,12.600000000000001,27,2.4000000000000004,0.15,611,-1.2000000000000002
2007,11,5,15,30,1083,121,1021,14.3,30,1.9000000000000001,0.15,611,-1.9000000000000001
2007,11,5,16,30,1152,117,1041,15.200000000000001,28,1.3,0.15,610,-1.9000000000000001
2007,11,5,17,30,666,575,92,14.9,185,0.6000000000000001,0.15,610,-1.6
2007,11,5,18,30,567,502,72,13.600000000000001,291,0.30000000000000004,0.15,610,-1
2007,11,5,19,30,181,167,17,11.700000000000001,229,0.4,0.15,609,-0.2
2007,11,5,20,30,109,105,6,9.8,214,0.5,0.15,609,0.30000000000000004
2007,11,5,21,30,41,41,0,7.9,198,0.5,0.15,610,0.8
2007,11,5,22,30,3,3,0,6.2,159,0.5,0.15,610,1
2007,11,5,23,30,0,0,0,5.4,131,0.5,0.15,610,1.2000000000000002
2007,11,6,0,30,0,0,0,4.4,96,1.6,0.15,611,1.3
2007,11,6,1,30,0,0,0,4.2,89,2,0.15,612,1.4000000000000001
2007,11,6,2,30,0,0,0,4.1000000000000005,80,2.1,0.15,612,1.6
2007,11,6,3,30,0,0,0,4,72,1.9000000000000001,0.15,612,1.8
2007,11,6,4,30,0,0,0,3.9000000000000004,68,1.8,0.15,611,2.1
2007,11,6,5,30,0,0,0,3.8000000000000003,65,1.8,0.15,611,2.4000000000000004
2007,11,6,6,30,0,0,0,3.7,62,1.7000000000000002,0.15,610,2.6
2007,11,6,7,30,0,0,0,3.6,61,1.8,0.15,610,2.6
2007,11,6,8,30,0,0,0,3.6,63,1.9000000000000001,0.15,610,2.7
2007,11,6,9,30,0,0,0,3.6,61,2,0.15,610,2.7
2007,11,6,10,30,0,0,0,4,58,2.5,0.15,611,2.7
2007,11,6,11,30,138,93,200,5.6000000000000005,53,3.2,0.15,611,2.6
2007,11,6,12,30,394,184,457,8.1,48,3.5,0.15,611,1.9000000000000001
2007,11,6,13,30,602,329,409,10.8,46,3.2,0.15,612,0.9
2007,11,6,14,30,759,494,318,13.3,47,2.8000000000000003,0.15,611,0.1
2007,11,6,15,30,870,633,252,15,53,2.3000000000000003,0.15,611,-0.30000000000000004
2007,11,6,16,30,943,762,182,15.700000000000001,66,1.8,0.15,611,-0.4
2007,11,6,17,30,889,633,260,15.3,87,1.4000000000000001,0.15,610,-0.30000000000000004
2007,11,6,18,30,534,483,57,13.9,108,1.3,0.15,610,0.2
2007,11,6,19,30,711,444,346,11.8,119,1.4000000000000001,0.15,610,0.9
2007,11,6,20,30,409,313,163,9.8,122,1.5,0.15,610,1.3
2007,11,6,21,30,215,172,116,8,117,1.6,0.15,610,1.6
2007,11,6,22,30,13,13,0,6.300000000000001,103,1.8,0.15,611,1.7000000000000002
2007,11,6,23,30,0,0,0,5.300000000000001,94,2,0.15,611,1.7000000000000002
2007,11,7,0,30,0,0,0,4.3,78,2.9000000000000004,0.15,612,1.6
2007,11,7,1,30,0,0,0,3.9000000000000004,72,3.1,0.15,612,1.4000000000000001
2007,11,7,2,30,0,0,0,3.6,68,3.2,0.15,612,1.3
2007,11,7,3,30,0,0,0,3.5,64,3.1,0.15,612,1.2000000000000002
2007,11,7,4,30,0,0,0,3.3000000000000003,62,2.5,0.15,612,1.4000000000000001
2007,11,7,5,30,0,0,0,2.9000000000000004,66,1.8,0.15,611,1.5
2007,11,7,6,30,0,0,0,2.1,71,1.5,0.15,611,1.3
2007,11,7,7,30,0,0,0,1.5,71,1.4000000000000001,0.15,610,0.8
2007,11,7,8,30,0,0,0,0.9,70,1.4000000000000001,0.15,611,0.30000000000000004
2007,11,7,9,30,0,0,0,0.4,68,1.3,0.15,611,-0.1
2007,11,7,10,30,0,0,0,1.1,67,1.7000000000000002,0.15,611,-0.4
2007,11,7,11,30,58,58,0,4.4,69,2.4000000000000004,0.15,612,-0.7000000000000001
2007,11,7,12,30,282,226,122,8.6,77,2.5,0.15,612,-1.1
2007,11,7,13,30,430,357,109,11.700000000000001,88,2.2,0.15,612,-1.6
2007,11,7,14,30,579,478,122,14,99,1.9000000000000001,0.15,612,-1.7000000000000002
2007,11,7,15,30,958,747,224,15.8,115,1.6,0.15,611,-1.6
2007,11,7,16,30,973,800,150,16.3,132,1.6,0.15,611,-1.3
2007,11,7,17,30,1038,769,275,15.600000000000001,144,1.7000000000000002,0.15,611,-0.8
2007,11,7,18,30,895,685,232,13.5,152,1.8,0.15,610,0.1
2007,11,7,19,30,773,465,398,10.8,159,1.8,0.15,610,1.2000000000000002
2007,11,7,20,30,182,173,15,8.200000000000001,160,1.7000000000000002,0.15,610,1.7000000000000002
2007,11,7,21,30,45,45,0,5.800000000000001,148,1.6,0.15,610,1.6
2007,11,7,22,30,54,49,38,4.3,127,1.6,0.15,611,1.5
2007,11,7,23,30,0,0,0,3.9000000000000004,117,1.7000000000000002,0.15,611,1.3
2007,11,8,0,30,0,0,0,3.4000000000000004,90,1.9000000000000001,0.15,612,1.1
2007,11,8,1,30,0,0,0,3.4000000000000004,80,1.9000000000000001,0.15,612,1
2007,11,8,2,30,0,0,0,3.4000000000000004,72,1.9000000000000001,0.15,612,0.9
2007,11,8,3,30,0,0,0,3.5,64,1.8,0.15,612,0.8
2007,11,8,4,30,0,0,0,3.4000000000000004,55,1.5,0.15,611,0.8
2007,11,8,5,30,0,0,0,3,51,1,0.15,611,0.8
2007,11,8,6,30,0,0,0,2.6,61,0.8,0.15,610,0.7000000000000001
2007,11,8,7,30,0,0,0,2.4000000000000004,72,1.2000000000000002,0.15,610,0.6000000000000001
2007,11,8,8,30,0,0,0,2.2,77,1.7000000000000002,0.15,611,0.4
2007,11,8,9,30,0,0,0,2,80,1.7000000000000002,0.15,611,0.1
2007,11,8,10,30,0,0,0,2.5,77,1.7000000000000002,0.15,611,0
2007,11,8,11,30,100,90,42,4.3,79,1.8,0.15,612,-0.1
2007,11,8,12,30,482,73,888,7.4,83,1.6,0.15,612,-0.5
2007,11,8,13,30,739,83,986,10.5,78,1.3,0.15,612,-1.1
2007,11,8,14,30,948,91,1032,12.8,78,1.1,0.15,612,-1.3
2007,11,8,15,30,1087,111,1035,14.100000000000001,94,1,0.15,611,-1.5
2007,11,8,16,30,1151,119,1040,14.3,122,1,0.15,611,-1.5
2007,11,8,17,30,1130,123,1027,13.600000000000001,140,1.2000000000000002,0.15,611,-1.3
2007,11,8,18,30,811,540,299,12.3,141,1.5,0.15,610,-0.9
2007,11,8,19,30,647,436,273,10.700000000000001,134,1.6,0.15,610,-0.2
2007,11,8,20,30,497,291,349,9.200000000000001,125,1.6,0.15,610,0.4
2007,11,8,21,30,265,169,258,7.6000000000000005,113,1.5,0.15,610,0.9
2007,11,8,22,30,50,48,13,6.300000000000001,93,1.4000000000000001,0.15,611,1.4000000000000001
2007,11,8,23,30,0,0,0,5.7,80,1.4000000000000001,0.15,611,1.8
2007,11,9,0,30,0,0,0,5.2,58,1.9000000000000001,0.15,611,2.1
2007,11,9,1,30,0,0,0,5.1000000000000005,55,1.9000000000000001,0.15,611,2.4000000000000004
2007,11,9,2,30,0,0,0,4.800000000000001,56,1.8,0.15,612,2.6
2007,11,9,3,30,0,0,0,4.3,56,1.8,0.15,611,2.6
2007,11,9,4,30,0,0,0,3.7,56,1.9000000000000001,0.15,611,2.4000000000000004
2007,11,9,5,30,0,0,0,2.8000000000000003,58,1.7000000000000002,0.15,611,1.9000000000000001
2007,11,9,6,30,0,0,0,1.8,62,1.3,0.15,611,1.4000000000000001
2007,11,9,7,30,0,0,0,1.2000000000000002,67,1.5,0.15,610,0.9
2007,11,9,8,30,0,0,0,0.6000000000000001,69,1.5,0.15,611,0.4
2007,11,9,9,30,0,0,0,0,69,1.4000000000000001,0.15,611,-0.30000000000000004
2007,11,9,10,30,0,0,0,0.9,67,2,0.15,611,-0.8
2007,11,9,11,30,211,49,709,4.3,65,2.9000000000000004,0.15,611,-0.5
2007,11,9,12,30,491,65,923,8.5,69,3,0.15,612,-0.8
2007,11,9,13,30,749,76,1011,11.700000000000001,74,2.7,0.15,612,-1.9000000000000001
2007,11,9,14,30,959,84,1053,14.100000000000001,77,2.4000000000000004,0.15,612,-2.4000000000000004
2007,11,9,15,30,1098,90,1070,15.8,81,2.1,0.15,611,-2.6
2007,11,9,16,30,1163,96,1075,16.5,87,1.9000000000000001,0.15,611,-2.6
2007,11,9,17,30,1141,101,1060,16.1,94,1.7000000000000002,0.15,610,-2.3000000000000003
2007,11,9,18,30,797,522,304,14.700000000000001,99,1.6,0.15,610,-1.8
2007,11,9,19,30,435,392,55,12.5,99,1.5,0.15,610,-1.1
2007,11,9,20,30,232,219,22,10.3,90,1.5,0.15,610,0.1
2007,11,9,21,30,357,94,704,8.5,77,1.5,0.15,610,0.9
2007,11,9,22,30,32,32,0,7,65,1.7000000000000002,0.15,611,1.5
2007,11,9,23,30,0,0,0,6.300000000000001,62,1.8,0.15,611,1.9000000000000001
2007,11,10,0,30,0,0,0,5.7,55,2.2,0.15,611,2.4000000000000004
2007,11,10,1,30,0,0,0,5.6000000000000005,53,2.1,0.15,612,2.7
2007,11,10,2,30,0,0,0,5.4,55,1.8,0.15,612,2.9000000000000004
2007,11,10,3,30,0,0,0,5.300000000000001,58,1.6,0.15,611,2.9000000000000004
2007,11,10,4,30,0,0,0,5.1000000000000005,60,1.3,0.15,611,2.9000000000000004
2007,11,10,5,30,0,0,0,4.9,66,1.2000000000000002,0.15,610,2.8000000000000003
2007,11,10,6,30,0,0,0,4.7,76,1,0.15,610,2.7
2007,11,10,7,30,0,0,0,4.4,84,0.9,0.15,610,2.5
2007,11,10,8,30,0,0,0,4.1000000000000005,86,0.9,0.15,610,2.2
2007,11,10,9,30,0,0,0,3.7,84,0.9,0.15,610,1.9000000000000001
2007,11,10,10,30,0,0,0,3.9000000000000004,82,1.5,0.15,610,1.7000000000000002
2007,11,10,11,30,205,58,644,5.800000000000001,83,2.2,0.15,611,1.4000000000000001
2007,11,10,12,30,485,77,885,8.700000000000001,89,2.3000000000000003,0.15,611,-0.1
2007,11,10,13,30,745,86,988,11.3,91,2.1,0.15,611,-2.7
2007,11,10,14,30,954,97,1033,13.100000000000001,90,1.8,0.15,611,-3.8000000000000003
2007,11,10,15,30,1094,100,1056,14.200000000000001,98,1.5,0.15,611,-4.1000000000000005
2007,11,10,16,30,1157,114,1050,14.5,118,1.4000000000000001,0.15,611,-3.9000000000000004
2007,11,10,17,30,1131,130,1021,13.9,142,1.4000000000000001,0.15,610,-3.2
2007,11,10,18,30,1028,141,980,12.700000000000001,160,1.7000000000000002,0.15,610,-2.2
2007,11,10,19,30,847,150,901,11.100000000000001,170,2.3000000000000003,0.15,610,-1.6
2007,11,10,20,30,530,266,447,9.1,176,2.8000000000000003,0.15,610,-1.7000000000000002
2007,11,10,21,30,96,96,0,7.300000000000001,182,3,0.15,610,-2.3000000000000003
2007,11,10,22,30,12,12,0,5.800000000000001,183,2.7,0.15,610,-3.3000000000000003
2007,11,10,23,30,0,0,0,5.2,180,2.4000000000000004,0.15,610,-4.4
2007,11,11,0,30,0,0,0,4.5,144,2,0.15,611,-5.5
2007,11,11,1,30,0,0,0,4.1000000000000005,135,1.7000000000000002,0.15,611,-6.300000000000001
2007,11,11,2,30,0,0,0,3.5,120,1.2000000000000002,0.15,611,-6.5
2007,11,11,3,30,0,0,0,3,102,0.8,0.15,611,-6.4
2007,11,11,4,30,0,0,0,2.9000000000000004,113,1.1,0.15,611,-6.4
2007,11,11,5,30,0,0,0,2.9000000000000004,135,1.5,0.15,611,-7.5
2007,11,11,6,30,0,0,0,2.9000000000000004,146,1.6,0.15,610,-8
2007,11,11,7,30,0,0,0,2.7,152,1.3,0.15,610,-7.4
2007,11,11,8,30,0,0,0,2.6,148,1.1,0.15,610,-6.800000000000001
2007,11,11,9,30,0,0,0,2.3000000000000003,134,1.3,0.15,611,-6.2
2007,11,11,10,30,0,0,0,2.6,116,1.8,0.15,611,-5.5
2007,11,11,11,30,194,77,511,4.3,104,2.5,0.15,611,-4.800000000000001
2007,11,11,12,30,467,109,778,7.300000000000001,92,3,0.15,612,-3.4000000000000004
2007,11,11,13,30,726,121,909,10.200000000000001,79,2.9000000000000004,0.15,612,-2.3000000000000003
2007,11,11,14,30,936,132,969,12.3,74,2.7,0.15,612,-2.7
2007,11,11,15,30,1092,106,1049,13.700000000000001,76,2.3000000000000003,0.15,612,-3.2
2007,11,11,16,30,1156,102,1063,14.700000000000001,84,1.8,0.15,611,-3.6
2007,11,11,17,30,1142,99,1065,14.8,101,1.3,0.15,611,-3.5
2007,11,11,18,30,1043,100,1042,14,129,1,0.15,611,-2.8000000000000003
2007,11,11,19,30,867,103,989,12.700000000000001,153,1,0.15,610,-1.8
2007,11,11,20,30,248,232,26,11,164,1.3,0.15,610,-0.9
2007,11,11,21,30,58,58,0,8.9,165,1.4000000000000001,0.15,610,-0.1
2007,11,11,22,30,27,27,0,6.800000000000001,158,1.5,0.15,611,0.5
2007,11,11,23,30,0,0,0,5.800000000000001,153,1.5,0.15,611,0.8
2007,11,12,0,30,0,0,0,4.4,143,1.9000000000000001,0.15,611,0.7000000000000001
2007,11,12,1,30,0,0,0,3.7,138,1.9000000000000001,0.15,611,0.30000000000000004
2007,11,12,2,30,0,0,0,3.2,126,1.7000000000000002,0.15,612,0.1
2007,11,12,3,30,0,0,0,2.9000000000000004,110,1.6,0.15,612,0.1
2007,11,12,4,30,0,0,0,2.7,97,1.7000000000000002,0.15,612,0.1
2007,11,12,5,30,0,0,0,2.6,87,1.7000000000000002,0.15,611,0
2007,11,12,6,30,0,0,0,2.5,81,1.8,0.15,611,0
2007,11,12,7,30,0,0,0,2.4000000000000004,71,1.7000000000000002,0.15,611,0
2007,11,12,8,30,0,0,0,2.4000000000000004,54,1.6,0.15,611,0.1
2007,11,12,9,30,0,0,0,2.2,39,1.4000000000000001,0.15,611,0.2
2007,11,12,10,30,0,0,0,2.7,35,1.5,0.15,611,0.30000000000000004
2007,11,12,11,30,201,64,598,5.2,36,1.5,0.15,611,0.4
2007,11,12,12,30,482,79,873,8.9,32,1,0.15,611,0.1
2007,11,12,13,30,744,88,986,12,30,0.6000000000000001,0.15,611,-1.4000000000000001
