,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point,Fecha
248,2021,1,11,8,30,0,0,0,2.7,38,1.7000000000000002,0.17,611,2.1,2021-01-11 08:00:00
249,2021,1,11,9,30,0,0,0,2.7,37,1.5,0.17,612,2.0,2021-01-11 09:00:00
250,2021,1,11,10,30,0,0,0,3.2,39,1.9,0.17,612,1.9,2021-01-11 10:00:00
251,2021,1,11,11,30,114,47,458,4.4,36,2.9000000000000004,0.17,613,1.7000000000000002,2021-01-11 11:00:00
252,2021,1,11,12,30,379,75,806,6.4,30,3.6,0.17,613,1.4,2021-01-11 12:00:00
253,2021,1,11,13,30,255,238,27,8.9,27,3.6,0.17,613,1.2000000000000002,2021-01-11 13:00:00
254,2021,1,11,14,30,240,225,20,11.4,25,3.1,0.17,613,0.7000000000000001,2021-01-11 14:00:00
255,2021,1,11,15,30,711,541,189,13.4,24,2.5,0.17,613,0.3,2021-01-11 15:00:00
256,2021,1,11,16,30,1140,100,1073,14.4,29,1.8,0.17,612,0.2,2021-01-11 16:00:00
257,2021,1,11,17,30,603,545,59,14.7,47,1.3,0.17,612,0.7000000000000001,2021-01-11 17:00:00
258,2021,1,11,18,30,251,230,23,14.2,91,1.1,0.17,611,1.4,2021-01-11 18:00:00
259,2021,1,11,19,30,206,190,20,13.1,138,1.5,0.17,611,1.9,2021-01-11 19:00:00
260,2021,1,11,20,30,113,108,8,10.8,155,1.7000000000000002,0.17,611,2.3000000000000003,2021-01-11 20:00:00
261,2021,1,11,21,30,486,89,848,7.9,142,1.5,0.17,611,2.5,2021-01-11 21:00:00
262,2021,1,11,22,30,113,100,54,6.0,121,1.4,0.17,612,2.7,2021-01-11 22:00:00
263,2021,1,11,23,30,0,0,0,5.300000000000001,114,1.5,0.17,612,2.8000000000000003,2021-01-11 23:00:00
264,2021,1,12,0,30,0,0,0,4.1000000000000005,92,1.7000000000000002,0.17,613,2.8000000000000003,2021-01-12 00:00:00
265,2021,1,12,1,30,0,0,0,3.9,89,1.6,0.17,613,2.4000000000000004,2021-01-12 01:00:00
266,2021,1,12,2,30,0,0,0,3.8,83,1.5,0.17,613,2.4000000000000004,2021-01-12 02:00:00
267,2021,1,12,3,30,0,0,0,3.5,69,1.5,0.17,613,2.4000000000000004,2021-01-12 03:00:00
268,2021,1,12,4,30,0,0,0,3.2,58,1.6,0.17,613,2.3000000000000003,2021-01-12 04:00:00
269,2021,1,12,5,30,0,0,0,3.0,51,1.9,0.17,612,2.1,2021-01-12 05:00:00
270,2021,1,12,6,30,0,0,0,2.8000000000000003,47,2.2,0.17,612,1.8,2021-01-12 06:00:00
271,2021,1,12,7,30,0,0,0,2.7,49,2.1,0.17,612,1.4,2021-01-12 07:00:00
272,2021,1,12,8,30,0,0,0,2.4000000000000004,56,1.5,0.17,612,1.2000000000000002,2021-01-12 08:00:00
273,2021,1,12,9,30,0,0,0,2.0,62,1.1,0.17,612,0.9,2021-01-12 09:00:00
274,2021,1,12,10,30,0,0,0,2.7,63,1.3,0.17,613,0.6000000000000001,2021-01-12 10:00:00
275,2021,1,12,11,30,117,43,516,5.4,41,1.5,0.17,613,0.4,2021-01-12 11:00:00
276,2021,1,12,12,30,385,70,838,8.8,183,1.3,0.17,613,-0.2,2021-01-12 12:00:00
277,2021,1,12,13,30,651,85,962,11.6,335,1.2000000000000002,0.17,613,-0.6000000000000001,2021-01-12 13:00:00
278,2021,1,12,14,30,879,97,1022,13.6,308,1.1,0.17,613,-0.8,2021-01-12 14:00:00
279,2021,1,12,15,30,656,536,134,14.7,274,1.2000000000000002,0.17,613,-0.6000000000000001,2021-01-12 15:00:00
280,2021,1,12,16,30,450,423,28,15.0,244,1.4,0.17,612,-0.1,2021-01-12 16:00:00
281,2021,1,12,17,30,784,609,178,14.5,231,1.7000000000000002,0.17,612,0.7000000000000001,2021-01-12 17:00:00
282,2021,1,12,18,30,703,568,144,13.1,226,2.2,0.17,611,1.6,2021-01-12 18:00:00
283,2021,1,12,19,30,621,489,160,10.6,224,2.8000000000000003,0.17,611,2.3000000000000003,2021-01-12 19:00:00
284,2021,1,12,20,30,724,135,881,8.0,224,3.6,0.17,611,2.6,2021-01-12 20:00:00
285,2021,1,12,21,30,472,125,738,6.2,222,4.0,0.17,611,2.4000000000000004,2021-01-12 21:00:00
286,2021,1,12,22,30,206,90,477,4.9,212,3.6,0.17,612,2.0,2021-01-12 22:00:00
287,2021,1,12,23,30,0,0,0,4.3,206,3.2,0.17,612,1.3,2021-01-12 23:00:00
288,2021,1,13,0,30,0,0,0,3.9,172,1.9,0.17,613,0.7000000000000001,2021-01-13 00:00:00
289,2021,1,13,1,30,0,0,0,3.8,153,1.3,0.17,613,0.2,2021-01-13 01:00:00
290,2021,1,13,2,30,0,0,0,3.5,137,0.9,0.17,613,-0.2,2021-01-13 02:00:00
291,2021,1,13,3,30,0,0,0,3.1,106,0.7000000000000001,0.17,613,-0.4,2021-01-13 03:00:00
292,2021,1,13,4,30,0,0,0,2.8000000000000003,57,0.5,0.17,613,-0.6000000000000001,2021-01-13 04:00:00
293,2021,1,13,5,30,0,0,0,2.3000000000000003,16,0.5,0.17,612,-0.8,2021-01-13 05:00:00
294,2021,1,13,6,30,0,0,0,1.9,1,0.5,0.17,611,-1.1,2021-01-13 06:00:00
295,2021,1,13,7,30,0,0,0,1.7000000000000002,6,0.5,0.17,611,-1.5,2021-01-13 07:00:00
296,2021,1,13,8,30,0,0,0,1.5,20,0.5,0.17,611,-1.7000000000000002,2021-01-13 08:00:00
297,2021,1,13,9,30,0,0,0,1.0,31,0.7000000000000001,0.17,612,-1.8,2021-01-13 09:00:00
298,2021,1,13,10,30,0,0,0,1.7000000000000002,37,1.2000000000000002,0.17,612,-1.7000000000000002,2021-01-13 10:00:00
299,2021,1,13,11,30,123,35,622,5.0,40,1.4,0.17,612,-1.7000000000000002,2021-01-13 11:00:00
300,2021,1,13,12,30,398,56,917,9.0,25,1.1,0.17,613,-2.5,2021-01-13 12:00:00
301,2021,1,13,13,30,668,67,1025,12.1,177,1.0,0.17,613,-3.8,2021-01-13 13:00:00
302,2021,1,13,14,30,899,76,1077,14.4,325,1.1,0.17,612,-4.3,2021-01-13 14:00:00
303,2021,1,13,15,30,1059,85,1088,15.9,289,1.1,0.17,612,-4.0,2021-01-13 15:00:00
304,2021,1,13,16,30,1150,94,1090,16.3,261,1.3,0.17,612,-2.9000000000000004,2021-01-13 16:00:00
305,2021,1,13,17,30,1161,104,1076,15.7,250,1.8,0.17,611,-1.3,2021-01-13 17:00:00
306,2021,1,13,18,30,1079,144,1001,14.0,247,2.4000000000000004,0.17,611,0.0,2021-01-13 18:00:00
307,2021,1,13,19,30,553,472,97,11.6,242,2.8000000000000003,0.17,611,0.7000000000000001,2021-01-13 19:00:00
308,2021,1,13,20,30,547,366,270,9.1,233,2.9000000000000004,0.17,611,1.3,2021-01-13 20:00:00
309,2021,1,13,21,30,469,139,703,7.6,226,2.9000000000000004,0.17,611,1.3,2021-01-13 21:00:00
310,2021,1,13,22,30,208,91,475,6.4,224,2.5,0.17,612,1.1,2021-01-13 22:00:00
311,2021,1,13,23,30,0,0,0,5.800000000000001,224,2.3000000000000003,0.17,612,0.9,2021-01-13 23:00:00
312,2021,1,14,0,30,0,0,0,4.3,199,1.2000000000000002,0.17,612,0.9,2021-01-14 00:00:00
313,2021,1,14,1,30,0,0,0,3.5,176,1.1,0.17,613,0.7000000000000001,2021-01-14 01:00:00
314,2021,1,14,2,30,0,0,0,2.8000000000000003,166,1.1,0.17,613,0.4,2021-01-14 02:00:00
315,2021,1,14,3,30,0,0,0,2.3000000000000003,158,0.8,0.17,613,0.1,2021-01-14 03:00:00
316,2021,1,14,4,30,0,0,0,1.9,138,0.5,0.17,612,-0.2,2021-01-14 04:00:00
317,2021,1,14,5,30,0,0,0,1.5,121,0.5,0.17,612,-0.6000000000000001,2021-01-14 05:00:00
318,2021,1,14,6,30,0,0,0,1.0,115,0.6000000000000001,0.17,612,-1.1,2021-01-14 06:00:00
319,2021,1,14,7,30,0,0,0,0.6000000000000001,110,0.7000000000000001,0.17,612,-1.5,2021-01-14 07:00:00
320,2021,1,14,8,30,0,0,0,0.0,102,0.8,0.17,612,-1.9,2021-01-14 08:00:00
321,2021,1,14,9,30,0,0,0,-0.7000000000000001,94,1.0,0.17,612,-2.2,2021-01-14 09:00:00
322,2021,1,14,10,30,0,0,0,-0.1,87,1.2000000000000002,0.17,612,-2.4000000000000004,2021-01-14 10:00:00
323,2021,1,14,11,30,121,38,595,3.2,91,1.6,0.17,613,-2.0,2021-01-14 11:00:00
324,2021,1,14,12,30,398,60,907,7.300000000000001,114,1.5,0.17,613,-3.8,2021-01-14 12:00:00
325,2021,1,14,13,30,670,72,1021,10.8,145,1.2000000000000002,0.17,613,-6.5,2021-01-14 13:00:00
326,2021,1,14,14,30,902,82,1075,13.4,177,1.2000000000000002,0.17,613,-7.9,2021-01-14 14:00:00
327,2021,1,14,15,30,1075,86,1106,15.2,204,1.6,0.17,613,-7.9,2021-01-14 15:00:00
328,2021,1,14,16,30,1006,800,205,16.2,218,2.0,0.17,612,-7.0,2021-01-14 16:00:00
329,2021,1,14,17,30,1021,800,188,16.3,224,2.3000000000000003,0.17,612,-5.7,2021-01-14 17:00:00
330,2021,1,14,18,30,466,436,32,15.6,227,2.6,0.17,611,-4.3,2021-01-14 18:00:00
331,2021,1,14,19,30,134,124,12,14.2,226,2.5,0.17,611,-3.0,2021-01-14 19:00:00
332,2021,1,14,20,30,340,312,42,12.2,224,2.4000000000000004,0.17,611,-1.8,2021-01-14 20:00:00
333,2021,1,14,21,30,316,239,164,10.0,218,2.0,0.17,611,-1.1,2021-01-14 21:00:00
334,2021,1,14,22,30,128,105,94,7.800000000000001,205,1.5,0.17,612,-0.6000000000000001,2021-01-14 22:00:00
335,2021,1,14,23,30,0,0,0,6.7,197,1.1,0.17,612,-0.2,2021-01-14 23:00:00
336,2021,1,15,0,30,0,0,0,5.1000000000000005,135,0.6000000000000001,0.17,613,0.0,2021-01-15 00:00:00
337,2021,1,15,1,30,0,0,0,4.2,132,0.7000000000000001,0.17,613,0.1,2021-01-15 01:00:00
338,2021,1,15,2,30,0,0,0,3.6,135,0.7000000000000001,0.17,613,0.2,2021-01-15 02:00:00
339,2021,1,15,3,30,0,0,0,3.2,140,0.7000000000000001,0.17,613,0.3,2021-01-15 03:00:00
340,2021,1,15,4,30,0,0,0,2.9000000000000004,149,0.7000000000000001,0.17,613,0.2,2021-01-15 04:00:00
341,2021,1,15,5,30,0,0,0,2.4000000000000004,155,0.8,0.17,613,0.0,2021-01-15 05:00:00
342,2021,1,15,6,30,0,0,0,1.8,154,0.8,0.17,612,-0.3,2021-01-15 06:00:00
343,2021,1,15,7,30,0,0,0,1.3,149,0.8,0.17,612,-0.6000000000000001,2021-01-15 07:00:00
344,2021,1,15,8,30,0,0,0,0.9,138,0.9,0.17,612,-0.8,2021-01-15 08:00:00
345,2021,1,15,9,30,0,0,0,0.5,121,0.9,0.17,612,-0.9,2021-01-15 09:00:00
346,2021,1,15,10,30,0,0,0,1.4,105,1.4,0.17,613,-0.9,2021-01-15 10:00:00
347,2021,1,15,11,30,112,45,485,4.6000000000000005,104,2.0,0.17,613,-0.8,2021-01-15 11:00:00
348,2021,1,15,12,30,384,74,836,8.4,116,2.1,0.17,613,-3.2,2021-01-15 12:00:00
349,2021,1,15,13,30,648,96,946,11.2,127,1.8,0.17,614,-5.2,2021-01-15 13:00:00
350,2021,1,15,14,30,877,113,1003,13.4,142,1.5,0.17,613,-4.9,2021-01-15 14:00:00
351,2021,1,15,15,30,1056,90,1081,15.2,166,1.5,0.17,613,-4.1000000000000005,2021-01-15 15:00:00
352,2021,1,15,16,30,1148,102,1079,16.3,188,1.7000000000000002,0.17,613,-3.2,2021-01-15 16:00:00
353,2021,1,15,17,30,1159,115,1061,16.3,200,2.2,0.17,612,-2.1,2021-01-15 17:00:00
354,2021,1,15,18,30,494,460,37,15.3,205,2.6,0.17,612,-0.9,2021-01-15 18:00:00
355,2021,1,15,19,30,383,359,29,13.3,205,3.0,0.17,612,0.1,2021-01-15 19:00:00
356,2021,1,15,20,30,706,280,635,10.3,206,3.6,0.17,612,0.7000000000000001,2021-01-15 20:00:00
357,2021,1,15,21,30,473,134,717,7.6,209,4.0,0.17,612,0.7000000000000001,2021-01-15 21:00:00
358,2021,1,15,22,30,206,98,436,5.800000000000001,208,3.7,0.17,612,0.4,2021-01-15 22:00:00
359,2021,1,15,23,30,0,0,0,5.0,206,3.3000000000000003,0.17,613,-0.1,2021-01-15 23:00:00
360,2021,1,16,0,30,0,0,0,3.8,185,2.2,0.17,613,-0.6000000000000001,2021-01-16 00:00:00
361,2021,1,16,1,30,0,0,0,3.6,183,1.6,0.17,614,-1.3,2021-01-16 01:00:00
362,2021,1,16,2,30,0,0,0,3.4000000000000004,171,1.3,0.17,614,-1.6,2021-01-16 02:00:00
363,2021,1,16,3,30,0,0,0,2.9000000000000004,152,1.2000000000000002,0.17,614,-2.0,2021-01-16 03:00:00
364,2021,1,16,4,30,0,0,0,2.5,146,1.2000000000000002,0.17,614,-2.5,2021-01-16 04:00:00
365,2021,1,16,5,30,0,0,0,2.1,166,0.9,0.17,613,-3.4000000000000004,2021-01-16 05:00:00
366,2021,1,16,6,30,0,0,0,1.6,192,0.8,0.17,613,-4.4,2021-01-16 06:00:00
367,2021,1,16,7,30,0,0,0,1.0,192,0.8,0.17,613,-5.9,2021-01-16 07:00:00
368,2021,1,16,8,30,0,0,0,0.2,179,1.0,0.17,613,-7.5,2021-01-16 08:00:00
369,2021,1,16,9,30,0,0,0,-0.4,174,1.1,0.17,613,-8.9,2021-01-16 09:00:00
370,2021,1,16,10,30,0,0,0,0.9,167,0.9,0.17,613,-10.5,2021-01-16 10:00:00
371,2021,1,16,11,30,79,51,206,4.3,161,1.4,0.17,614,-11.5,2021-01-16 11:00:00
372,2021,1,16,12,30,387,77,839,7.800000000000001,159,2.4000000000000004,0.17,614,-15.9,2021-01-16 12:00:00
373,2021,1,16,13,30,652,103,941,10.3,152,2.4000000000000004,0.17,614,-17.5,2021-01-16 13:00:00
374,2021,1,16,14,30,885,118,1007,12.3,154,2.3000000000000003,0.17,614,-16.1,2021-01-16 14:00:00
375,2021,1,16,15,30,1073,91,1098,14.1,169,2.5,0.17,614,-14.1,2021-01-16 15:00:00
376,2021,1,16,16,30,1174,94,1113,15.4,183,2.9000000000000004,0.17,613,-12.2,2021-01-16 16:00:00
377,2021,1,16,17,30,915,668,251,15.9,191,3.1,0.17,613,-10.5,2021-01-16 17:00:00
378,2021,1,16,18,30,596,530,70,15.5,196,3.2,0.17,612,-9.1,2021-01-16 18:00:00
379,2021,1,16,19,30,814,564,301,14.3,197,3.2,0.17,612,-7.7,2021-01-16 19:00:00
380,2021,1,16,20,30,438,366,107,12.7,195,2.9000000000000004,0.17,612,-6.4,2021-01-16 20:00:00
381,2021,1,16,21,30,61,61,0,10.8,186,2.4000000000000004,0.17,612,-5.300000000000001,2021-01-16 21:00:00
382,2021,1,16,22,30,100,95,23,8.5,178,1.7000000000000002,0.17,613,-4.4,2021-01-16 22:00:00
383,2021,1,16,23,30,0,0,0,7.300000000000001,176,1.3,0.17,613,-3.0,2021-01-16 23:00:00
384,2021,1,17,0,30,0,0,0,5.6000000000000005,125,0.7000000000000001,0.17,613,-2.0,2021-01-17 00:00:00
385,2021,1,17,1,30,0,0,0,4.9,111,0.7000000000000001,0.17,614,-1.5,2021-01-17 01:00:00
386,2021,1,17,2,30,0,0,0,4.5,108,0.7000000000000001,0.17,614,-1.1,2021-01-17 02:00:00
387,2021,1,17,3,30,0,0,0,4.2,101,0.7000000000000001,0.17,613,-0.8,2021-01-17 03:00:00
388,2021,1,17,4,30,0,0,0,3.8,96,0.8,0.17,613,-0.6000000000000001,2021-01-17 04:00:00
389,2021,1,17,5,30,0,0,0,3.2,79,0.8,0.17,612,-0.3,2021-01-17 05:00:00
390,2021,1,17,6,30,0,0,0,2.7,52,0.9,0.17,612,0.3,2021-01-17 06:00:00
391,2021,1,17,7,30,0,0,0,2.5,44,1.4,0.17,612,0.9,2021-01-17 07:00:00
392,2021,1,17,8,30,0,0,0,2.5,48,1.8,0.17,612,1.2000000000000002,2021-01-17 08:00:00
393,2021,1,17,9,30,0,0,0,2.4000000000000004,52,1.7000000000000002,0.17,612,1.3,2021-01-17 09:00:00
394,2021,1,17,10,30,0,0,0,3.2,53,1.9,0.17,612,1.4,2021-01-17 10:00:00
395,2021,1,17,11,30,44,44,0,5.6000000000000005,46,2.3000000000000003,0.17,613,1.5,2021-01-17 11:00:00
396,2021,1,17,12,30,161,149,33,8.700000000000001,36,2.3000000000000003,0.17,613,0.9,2021-01-17 12:00:00
397,2021,1,17,13,30,302,273,50,11.4,34,1.9,0.17,613,0.3,2021-01-17 13:00:00
398,2021,1,17,14,30,566,440,166,13.5,37,1.5,0.17,613,-0.2,2021-01-17 14:00:00
399,2021,1,17,15,30,728,539,211,14.9,43,1.1,0.17,612,-0.4,2021-01-17 15:00:00
400,2021,1,17,16,30,1147,93,1087,15.6,47,0.6000000000000001,0.17,612,-0.5,2021-01-17 16:00:00
401,2021,1,17,17,30,1115,633,489,15.4,145,0.4,0.17,612,-0.4,2021-01-17 17:00:00
402,2021,1,17,18,30,929,739,203,14.5,239,0.5,0.17,611,-0.1,2021-01-17 18:00:00
403,2021,1,17,19,30,581,484,117,12.9,231,0.8,0.17,611,0.5,2021-01-17 19:00:00
404,2021,1,17,20,30,415,358,85,10.9,222,1.1,0.17,611,1.3,2021-01-17 20:00:00
405,2021,1,17,21,30,151,146,11,8.9,212,1.2000000000000002,0.17,611,1.8,2021-01-17 21:00:00
406,2021,1,17,22,30,83,83,0,6.800000000000001,203,1.2000000000000002,0.17,612,2.1,2021-01-17 22:00:00
407,2021,1,17,23,30,0,0,0,5.9,198,1.1,0.17,612,2.1,2021-01-17 23:00:00
408,2021,1,18,0,30,0,0,0,4.5,183,1.1,0.17,613,1.9,2021-01-18 00:00:00
409,2021,1,18,1,30,0,0,0,3.9,169,1.3,0.17,613,1.5,2021-01-18 01:00:00
410,2021,1,18,2,30,0,0,0,3.4000000000000004,153,1.4,0.17,613,1.4,2021-01-18 02:00:00
411,2021,1,18,3,30,0,0,0,2.9000000000000004,130,1.2000000000000002,0.17,613,1.5,2021-01-18 03:00:00
412,2021,1,18,4,30,0,0,0,2.7,112,0.8,0.17,612,1.4,2021-01-18 04:00:00
413,2021,1,18,5,30,0,0,0,2.5,100,0.8,0.17,612,1.3,2021-01-18 05:00:00
414,2021,1,18,6,30,0,0,0,2.2,88,0.9,0.17,611,1.2000000000000002,2021-01-18 06:00:00
415,2021,1,18,7,30,0,0,0,2.0,82,1.1,0.17,611,1.0,2021-01-18 07:00:00
416,2021,1,18,8,30,0,0,0,1.9,79,1.2000000000000002,0.17,611,0.9,2021-01-18 08:00:00
417,2021,1,18,9,30,0,0,0,1.8,75,1.3,0.17,612,0.7000000000000001,2021-01-18 09:00:00
418,2021,1,18,10,30,0,0,0,2.1,68,1.3,0.17,612,0.6000000000000001,2021-01-18 10:00:00
419,2021,1,18,11,30,47,47,1,3.3000000000000003,52,1.3,0.17,612,0.6000000000000001,2021-01-18 11:00:00
420,2021,1,18,12,30,212,171,111,5.1000000000000005,23,1.6,0.17,612,0.9,2021-01-18 12:00:00
421,2021,1,18,13,30,310,278,56,6.7,5,2.0,0.17,613,0.8,2021-01-18 13:00:00
422,2021,1,18,14,30,489,420,91,8.200000000000001,179,2.3000000000000003,0.17,613,0.7000000000000001,2021-01-18 14:00:00
423,2021,1,18,15,30,183,166,18,9.7,179,2.2,0.17,613,0.6000000000000001,2021-01-18 15:00:00
424,2021,1,18,16,30,473,444,30,11.0,6,1.9,0.17,612,0.8,2021-01-18 16:00:00
425,2021,1,18,17,30,1038,800,217,11.7,11,1.6,0.17,612,1.2000000000000002,2021-01-18 17:00:00
426,2021,1,18,18,30,1002,705,317,11.6,6,1.4,0.17,611,1.6,2021-01-18 18:00:00
427,2021,1,18,19,30,703,487,259,10.7,174,1.2000000000000002,0.17,611,2.2,2021-01-18 19:00:00
428,2021,1,18,20,30,596,338,382,9.3,343,1.1,0.17,611,2.6,2021-01-18 20:00:00
429,2021,1,18,21,30,112,110,4,7.5,331,0.9,0.17,611,2.9000000000000004,2021-01-18 21:00:00
430,2021,1,18,22,30,5,5,0,5.7,313,0.8,0.17,612,3.1,2021-01-18 22:00:00
431,2021,1,18,23,30,0,0,0,4.800000000000001,304,0.7000000000000001,0.17,612,3.1,2021-01-18 23:00:00
432,2021,1,19,0,30,0,0,0,3.8,268,0.7000000000000001,0.17,613,2.9000000000000004,2021-01-19 00:00:00
433,2021,1,19,1,30,0,0,0,3.4000000000000004,225,0.7000000000000001,0.17,613,2.6,2021-01-19 01:00:00
434,2021,1,19,2,30,0,0,0,3.1,180,0.6000000000000001,0.17,613,2.4000000000000004,2021-01-19 02:00:00
435,2021,1,19,3,30,0,0,0,2.9000000000000004,149,0.6000000000000001,0.17,613,2.3000000000000003,2021-01-19 03:00:00
436,2021,1,19,4,30,0,0,0,2.6,125,0.5,0.17,613,2.2,2021-01-19 04:00:00
437,2021,1,19,5,30,0,0,0,2.4000000000000004,97,0.5,0.17,612,2.0,2021-01-19 05:00:00
438,2021,1,19,6,30,0,0,0,2.2,68,0.5,0.17,612,1.9,2021-01-19 06:00:00
439,2021,1,19,7,30,0,0,0,2.0,55,0.7000000000000001,0.17,611,1.7000000000000002,2021-01-19 07:00:00
440,2021,1,19,8,30,0,0,0,1.9,55,0.9,0.17,611,1.4,2021-01-19 08:00:00
441,2021,1,19,9,30,0,0,0,1.8,63,0.8,0.17,612,1.2000000000000002,2021-01-19 09:00:00
442,2021,1,19,10,30,0,0,0,2.1,61,1.1,0.17,612,1.1,2021-01-19 10:00:00
443,2021,1,19,11,30,104,35,533,3.6,46,1.4,0.17,612,1.1,2021-01-19 11:00:00
444,2021,1,19,12,30,108,107,2,6.0,27,1.4,0.17,613,1.2000000000000002,2021-01-19 12:00:00
445,2021,1,19,13,30,154,147,12,8.5,15,1.6,0.17,613,1.5,2021-01-19 13:00:00
446,2021,1,19,14,30,301,284,23,10.6,10,1.7000000000000002,0.17,612,1.5,2021-01-19 14:00:00
447,2021,1,19,15,30,527,477,55,12.1,8,1.5,0.17,612,1.6,2021-01-19 15:00:00
448,2021,1,19,16,30,831,591,247,12.6,5,1.3,0.17,612,1.9,2021-01-19 16:00:00
449,2021,1,19,17,30,969,800,166,12.3,2,1.2000000000000002,0.17,611,2.4000000000000004,2021-01-19 17:00:00
450,2021,1,19,18,30,768,576,204,10.6,180,0.9,0.17,611,2.8000000000000003,2021-01-19 18:00:00
451,2021,1,19,19,30,162,148,16,8.200000000000001,356,0.5,0.17,611,3.0,2021-01-19 19:00:00
452,2021,1,19,20,30,573,370,300,6.2,298,0.3,0.17,611,3.0,2021-01-19 20:00:00
453,2021,1,19,21,30,376,231,305,4.800000000000001,216,0.5,0.17,611,2.8000000000000003,2021-01-19 21:00:00
454,2021,1,19,22,30,173,101,286,3.7,188,0.9,0.17,611,2.8000000000000003,2021-01-19 22:00:00
455,2021,1,19,23,30,0,0,0,3.0,188,1.1,0.17,611,2.4000000000000004,2021-01-19 23:00:00
456,2021,1,20,0,30,0,0,0,2.8000000000000003,176,1.3,0.17,612,2.2,2021-01-20 00:00:00
457,2021,1,20,1,30,0,0,0,2.7,165,1.4,0.17,612,2.1,2021-01-20 01:00:00
458,2021,1,20,2,30,0,0,0,2.6,145,1.3,0.17,612,2.1,2021-01-20 02:00:00
459,2021,1,20,3,30,0,0,0,2.4000000000000004,107,1.0,0.17,612,2.0,2021-01-20 03:00:00
460,2021,1,20,4,30,0,0,0,2.2,64,1.0,0.17,612,2.0,2021-01-20 04:00:00
461,2021,1,20,5,30,0,0,0,2.0,36,1.1,0.17,612,1.6,2021-01-20 05:00:00
462,2021,1,20,6,30,0,0,0,1.9,26,0.9,0.17,611,1.3,2021-01-20 06:00:00
463,2021,1,20,7,30,0,0,0,1.8,55,0.6000000000000001,0.17,611,1.1,2021-01-20 07:00:00
464,2021,1,20,8,30,0,0,0,1.5,92,0.5,0.17,611,0.9,2021-01-20 08:00:00
465,2021,1,20,9,30,0,0,0,1.3,100,0.6000000000000001,0.17,611,0.7000000000000001,2021-01-20 09:00:00
466,2021,1,20,10,30,0,0,0,1.9,106,0.7000000000000001,0.17,612,0.5,2021-01-20 10:00:00
467,2021,1,20,11,30,36,36,0,4.0,118,0.7000000000000001,0.17,612,0.7000000000000001,2021-01-20 11:00:00
468,2021,1,20,12,30,193,164,78,7.0,63,0.4,0.17,612,0.9,2021-01-20 12:00:00
469,2021,1,20,13,30,410,310,174,9.6,179,0.5,0.17,612,0.6000000000000001,2021-01-20 13:00:00
470,2021,1,20,14,30,574,439,179,11.2,351,0.6000000000000001,0.17,612,0.3,2021-01-20 14:00:00
471,2021,1,20,15,30,415,389,28,11.8,342,0.5,0.17,611,0.4,2021-01-20 15:00:00
472,2021,1,20,16,30,661,573,91,11.4,337,0.4,0.17,611,0.9,2021-01-20 16:00:00
473,2021,1,20,17,30,157,143,15,10.6,327,0.4,0.17,611,1.4,2021-01-20 17:00:00
474,2021,1,20,18,30,570,515,58,9.8,311,0.4,0.17,610,1.7000000000000002,2021-01-20 18:00:00
475,2021,1,20,19,30,216,199,20,8.5,308,0.4,0.17,610,1.9,2021-01-20 19:00:00
476,2021,1,20,20,30,153,144,14,6.7,296,0.3,0.17,610,1.8,2021-01-20 20:00:00
477,2021,1,20,21,30,316,243,153,5.2,198,0.2,0.17,610,1.8,2021-01-20 21:00:00
478,2021,1,20,22,30,170,103,267,4.1000000000000005,108,0.3,0.17,611,1.7000000000000002,2021-01-20 22:00:00
479,2021,1,20,23,30,0,0,0,3.6,100,0.4,0.17,611,1.7000000000000002,2021-01-20 23:00:00
480,2021,1,21,0,30,0,0,0,3.2,80,1.2000000000000002,0.17,611,1.6,2021-01-21 00:00:00
481,2021,1,21,1,30,0,0,0,3.0,72,1.6,0.17,612,1.6,2021-01-21 01:00:00
482,2021,1,21,2,30,0,0,0,2.8000000000000003,61,1.9,0.17,612,1.7000000000000002,2021-01-21 02:00:00
483,2021,1,21,3,30,0,0,0,2.6,50,2.0,0.17,612,1.8,2021-01-21 03:00:00
484,2021,1,21,4,30,0,0,0,2.4000000000000004,42,2.2,0.17,612,1.9,2021-01-21 04:00:00
485,2021,1,21,5,30,0,0,0,2.3000000000000003,37,2.2,0.17,611,1.8,2021-01-21 05:00:00
486,2021,1,21,6,30,0,0,0,2.3000000000000003,36,2.1,0.17,611,1.8,2021-01-21 06:00:00
487,2021,1,21,7,30,0,0,0,2.3000000000000003,36,2.1,0.17,610,1.8,2021-01-21 07:00:00
488,2021,1,21,8,30,0,0,0,2.5,38,2.2,0.17,610,2.1,2021-01-21 08:00:00
489,2021,1,21,9,30,0,0,0,2.6,40,2.3000000000000003,0.17,611,2.4000000000000004,2021-01-21 09:00:00
490,2021,1,21,10,30,0,0,0,2.6,38,2.6,0.17,611,2.3000000000000003,2021-01-21 10:00:00
491,2021,1,21,11,30,24,24,0,3.5,31,2.9000000000000004,0.17,612,1.8,2021-01-21 11:00:00
492,2021,1,21,12,30,92,92,0,5.4,22,2.9000000000000004,0.17,612,1.6,2021-01-21 12:00:00
493,2021,1,21,13,30,165,157,13,7.7,14,2.9000000000000004,0.17,612,1.3,2021-01-21 13:00:00
494,2021,1,21,14,30,393,362,41,9.5,15,2.8000000000000003,0.17,612,1.0,2021-01-21 14:00:00
